GCF_ID,Replicon_Acc,Group,Total_tRNA,Size_bp_from_GBFF,log10_Size_bp,GC_Content,tRNA_Group,Coding_Density
GCF_003430865.2,NZ_CP041227.1,Non_tRNA_Plasmid,0,6404,3.8064513232472623,35.05621486570894,tRNA-,63.6633354153654
GCF_003430865.2,NZ_CP041226.1,Non_tRNA_Plasmid,0,11418,4.057590038670664,43.16868102995271,tRNA-,71.84270450166404
GCF_003430865.2,NZ_CP041225.1,Non_tRNA_Plasmid,0,12840,4.108565023732835,36.07476635514018,tRNA-,74.85981308411215
GCF_003430865.2,NZ_CP041229.1,Non_tRNA_Plasmid,0,45460,4.657629431388952,41.01407831060273,tRNA-,83.57237131544214
GCF_003430865.2,NZ_CP041228.1,Non_tRNA_Plasmid,0,4723,3.6742179455767,39.233538005504975,tRNA-,80.96548803726445
GCF_003431385.1,NZ_CP022284.1,Non_tRNA_Plasmid,0,12381,4.092755723597079,33.74525482594298,tRNA-,66.44859058234391
GCF_003431385.1,NZ_CP022285.1,Non_tRNA_Plasmid,0,170420,5.23152056097025,38.16160075108556,tRNA-,87.5055744630912
GCF_003431405.1,NZ_CP022716.1,Non_tRNA_Plasmid,0,7699,3.8864343196289375,60.92999090791012,tRNA-,78.91934017404857
GCF_003431825.1,NZ_CP020084.1,Non_tRNA_Plasmid,0,145829,5.163843897696618,60.70054653052548,tRNA-,85.4548820879249
GCF_003431845.1,NZ_CP021873.1,Non_tRNA_Plasmid,0,73089,4.863852019929494,26.84535292588488,tRNA-,66.89652341665641
GCF_003431865.1,NZ_CP027179.1,Non_tRNA_Plasmid,0,39535,4.5969817431335205,39.94688250916909,tRNA-,85.6835715189073
GCF_003431865.1,NZ_CP027180.1,Non_tRNA_Plasmid,0,73018,4.86342993323081,35.4515324988359,tRNA-,68.69265112711933
GCF_003431865.1,NZ_CP027181.1,Non_tRNA_Plasmid,0,6078,3.783760695743924,39.256334320500166,tRNA-,75.48535702533728
GCF_003431865.1,NZ_CP027182.1,tRNA_Plasmid,1,105127,5.0217142711669815,39.35906094533279,tRNA+,82.75894870014363
GCF_003432145.1,NZ_CP031790.1,Non_tRNA_Plasmid,0,213061,5.328503961047518,50.29076180061109,tRNA-,81.37340949305597
GCF_003432145.1,NZ_CP031791.1,tRNA_Plasmid,1,109702,5.040214545359999,49.26254762903138,tRNA+,85.82432407795665
GCF_003432165.1,NZ_CP031801.1,Non_tRNA_Plasmid,0,161308,5.207655906568746,50.1711012473033,tRNA-,82.2643638257247
GCF_003432165.1,NZ_CP031802.1,Non_tRNA_Plasmid,0,128238,5.108016736141651,52.64742120120401,tRNA-,88.59308473307443
GCF_003432165.1,NZ_CP031803.1,tRNA_Plasmid,2,111123,5.0458039575842975,49.1455414270673,tRNA+,85.84001511838234
GCF_003432165.1,NZ_CP031804.1,Non_tRNA_Plasmid,0,70656,4.849149047377067,50.911458333333336,tRNA-,83.21869338768116
GCF_003432165.1,NZ_CP031805.1,Non_tRNA_Plasmid,0,65454,4.815936192137281,51.410150640144224,tRNA-,87.0305863659975
GCF_003432165.1,NZ_CP031806.1,Non_tRNA_Plasmid,0,53943,4.731935095754536,52.789055113731166,tRNA-,90.9367295107799
GCF_003432165.1,NZ_CP031807.1,Non_tRNA_Plasmid,0,9294,3.9682026681428497,55.15386270712288,tRNA-,73.7249838605552
GCF_003432185.1,NZ_CP031809.1,Non_tRNA_Plasmid,0,233468,5.3682273629501225,51.05239261911697,tRNA-,85.13457947127658
GCF_003432205.1,NZ_CP031815.1,Non_tRNA_Plasmid,0,139276,5.1438762853718165,49.9432780952928,tRNA-,83.25339613429449
GCF_003432205.1,NZ_CP031816.1,Non_tRNA_Plasmid,0,4110,3.613841821876069,46.35036496350365,tRNA-,45.669099756691
GCF_003432245.1,NZ_CP031793.1,Non_tRNA_Plasmid,0,141675,5.151293221313534,49.49285336156697,tRNA-,80.54914416799012
GCF_003432245.1,NZ_CP031794.1,Non_tRNA_Plasmid,0,53774,4.730572342843415,53.10744969687953,tRNA-,90.75575556960612
GCF_003432285.1,NZ_CP031796.1,Non_tRNA_Plasmid,0,169772,5.229866064893711,49.04165586786985,tRNA-,79.42299083476662
GCF_003432285.1,NZ_CP031797.1,tRNA_Plasmid,2,4269,3.6303261548039454,43.59334738814711,tRNA+,52.77582572030921
GCF_003432345.1,NZ_CP031840.1,Non_tRNA_Plasmid,0,2689,3.4295908022233017,27.036072889550017,tRNA-,63.96429899590926
GCF_003432405.1,NZ_CP031614.1,Non_tRNA_Plasmid,0,196414,5.2931724402027225,51.5670980683658,tRNA-,83.70890058753449
GCF_003432405.1,NZ_CP031615.1,Non_tRNA_Plasmid,0,107458,5.031238753252526,49.57843994863109,tRNA-,83.85322637681699
GCF_003432405.1,NZ_CP031616.1,Non_tRNA_Plasmid,0,36589,4.563350540112007,41.157178386946896,tRNA-,80.37661592281833
GCF_003433275.1,NZ_CP009051.1,tRNA_Plasmid,4,97258,4.987925334552593,47.72460877254313,tRNA+,87.17020707808098
GCF_003433275.1,NZ_CP009052.1,Non_tRNA_Plasmid,0,83860,4.92355485806755,52.932268065824,tRNA-,83.61316479847365
GCF_003433275.1,NZ_CP009053.1,Non_tRNA_Plasmid,0,78111,4.89271219780697,46.80390726018103,tRNA-,79.40366913750944
GCF_003433375.1,NZ_CP021492.1,Non_tRNA_Plasmid,0,37363,4.572441739911853,35.377244867917454,tRNA-,69.84449856810214
GCF_003433375.1,NZ_CP021493.1,Non_tRNA_Plasmid,0,18960,4.277838333002047,36.65611814345991,tRNA-,78.54430379746836
GCF_003433375.1,NZ_CP021494.1,Non_tRNA_Plasmid,0,18944,4.277471685042825,36.57094594594595,tRNA-,72.7195945945946
GCF_003433515.1,NZ_CP021331.1,Non_tRNA_Plasmid,0,174698,5.242287933065726,47.82367285257988,tRNA-,83.43255217575474
GCF_003433515.1,NZ_CP021332.1,Non_tRNA_Plasmid,0,148622,5.172083101291372,51.75613300857208,tRNA-,93.05890110481624
GCF_003443535.1,NZ_CP031947.1,tRNA_Plasmid,2,743267,5.871144851172313,56.71676530775617,tRNA+,91.80899999596376
GCF_003443555.1,NZ_CP031953.1,tRNA_Plasmid,1,237766,5.376149751594332,58.40237880941766,tRNA+,91.15979576558463
GCF_003443555.1,NZ_CP031954.1,Non_tRNA_Plasmid,0,94497,4.975418021164005,61.13315766638095,tRNA-,88.8991184905341
GCF_003443555.1,NZ_CP031955.1,Non_tRNA_Plasmid,0,70383,4.847467774230891,62.780785132773545,tRNA-,86.46548172143842
GCF_003443575.1,NZ_CP031949.1,tRNA_Plasmid,1,261821,5.418004477273396,57.99496602640736,tRNA+,91.7943938797881
GCF_003443575.1,NZ_CP031950.1,Non_tRNA_Plasmid,0,78214,4.89328449703114,62.6639732017286,tRNA-,90.3585035927072
GCF_003443575.1,NZ_CP031951.1,Non_tRNA_Plasmid,0,65245,4.814547235464541,62.72051498199096,tRNA-,87.0258257337727
GCF_003443595.1,NZ_CP031957.1,tRNA_Plasmid,1,206689,5.3153173640659865,59.10087135745008,tRNA+,91.71654030935366
GCF_003443595.1,NZ_CP031958.1,Non_tRNA_Plasmid,0,69135,4.839697967180202,63.36877124466624,tRNA-,87.56635568091416
GCF_003443595.1,NZ_CP031959.1,Non_tRNA_Plasmid,0,69534,4.842197213248126,62.69163287025052,tRNA-,90.2091063364685
GCF_003443595.1,NZ_CP031960.1,Non_tRNA_Plasmid,0,40878,4.611489639323041,58.17065414159206,tRNA-,88.6197954890161
GCF_003443655.1,NZ_CP031942.1,Non_tRNA_Plasmid,0,42943,4.632892380992985,40.814568148475885,tRNA-,78.35270009081806
GCF_003443655.1,NZ_CP031943.1,Non_tRNA_Plasmid,0,39542,4.597058631770704,40.85782206261697,tRNA-,79.2827879217035
GCF_003443655.1,NZ_CP031944.1,Non_tRNA_Plasmid,0,34411,4.536697293608185,40.405684228880304,tRNA-,80.64862979861091
GCF_003443655.1,NZ_CP031945.1,Non_tRNA_Plasmid,0,35774,4.553567502653985,40.83971599485661,tRNA-,78.68284228769497
GCF_003443755.1,NZ_CP023421.1,Non_tRNA_Plasmid,0,53096,4.725061804633986,53.59914117824318,tRNA-,91.66227211089348
GCF_003443755.1,NZ_CP023417.1,Non_tRNA_Plasmid,0,311641,5.493654589252159,50.22862845389406,tRNA-,84.12468192567731
GCF_003443755.1,NZ_CP023418.1,Non_tRNA_Plasmid,0,138885,5.142655343152992,55.38683083126328,tRNA-,85.91280555855563
GCF_003443755.1,NZ_CP023419.1,Non_tRNA_Plasmid,0,70869,4.850456304674231,51.89292920741085,tRNA-,86.82922011034444
GCF_003443755.1,NZ_CP023420.1,Non_tRNA_Plasmid,0,64940,4.812512284289983,50.67908838928241,tRNA-,78.82044964582691
GCF_003443775.1,NZ_CP028945.1,Non_tRNA_Plasmid,0,143489,5.1568186089277805,42.04294405842957,tRNA-,83.1938336736614
GCF_003443815.1,NZ_CP030282.1,Non_tRNA_Plasmid,0,111721,5.0481348143592415,48.46895391197716,tRNA-,83.417620680087
GCF_003443815.1,NZ_CP030283.1,Non_tRNA_Plasmid,0,113645,5.055550332976277,52.83910422807867,tRNA-,83.72827665097452
GCF_003443815.1,NZ_CP030284.1,Non_tRNA_Plasmid,0,61476,4.788705601923966,42.63452404190253,tRNA-,79.30411868046066
GCF_003443815.1,NZ_CP030285.1,Non_tRNA_Plasmid,0,92978,4.9683802000713575,49.87739035040547,tRNA-,84.46191572199875
GCF_003443835.1,NZ_CP031258.1,Non_tRNA_Plasmid,0,212635,5.327634751512785,49.6602158628636,tRNA-,82.63456157264797
GCF_003443835.1,NZ_CP031259.1,Non_tRNA_Plasmid,0,59149,4.771947406645216,51.27559214864157,tRNA-,78.60656984902535
GCF_003443835.1,NZ_CP031260.1,Non_tRNA_Plasmid,0,64468,4.8093441972401605,30.92697152075448,tRNA-,0.0
GCF_003443835.1,NZ_CP031261.1,Non_tRNA_Plasmid,0,66154,4.820556108922724,52.785923753665685,tRNA-,84.66154729872721
GCF_003443835.1,NZ_CP031262.1,Non_tRNA_Plasmid,0,95314,4.979156695771502,51.60836813059992,tRNA-,82.7800742807982
GCF_003444755.1,NZ_CP019890.1,Non_tRNA_Plasmid,0,124759,5.096071885031704,53.43021345153456,tRNA-,83.74145352239117
GCF_003444755.1,NZ_CP019891.1,tRNA_Plasmid,1,112190,5.049954148022047,51.51796060254925,tRNA+,87.0808449950976
GCF_003444775.1,NZ_CP021082.1,Non_tRNA_Plasmid,0,642681,5.80799546076752,68.80972053009191,tRNA-,85.04872557302923
GCF_003444775.1,NZ_CP021083.1,Non_tRNA_Plasmid,0,395118,5.596726814856361,70.5601870833523,tRNA-,90.3970459457681
GCF_003444775.1,NZ_CP021084.1,tRNA_Plasmid,5,311736,5.493786958512174,67.78780763209895,tRNA+,85.52621448918316
GCF_003444775.1,NZ_CP021085.1,Non_tRNA_Plasmid,0,5785,3.762303363287769,57.752808988764045,tRNA-,70.92480553154711
GCF_003445395.2,NZ_CP013276.1,Non_tRNA_Plasmid,0,359560,5.555771371755518,32.32506396707087,tRNA-,74.44960507286683
GCF_003445395.2,NZ_CP013277.1,Non_tRNA_Plasmid,0,349600,5.543571423962366,33.35154462242563,tRNA-,87.50743707093821
GCF_003445395.2,NZ_CP013278.1,tRNA_Plasmid,18,235424,5.371850734362405,36.58802840831861,tRNA+,90.00101943727063
GCF_003445395.2,NZ_CP013279.1,Non_tRNA_Plasmid,0,127938,5.10699955729484,32.42039112695212,tRNA-,70.0347043099001
GCF_003445395.2,NZ_CP013280.1,Non_tRNA_Plasmid,0,99993,4.999969598322196,33.88337183602852,tRNA-,77.2494074585221
GCF_003445395.2,NZ_CP013281.1,Non_tRNA_Plasmid,0,16147,4.208091845275695,32.3341797237877,tRNA-,76.0636650771041
GCF_003445395.2,NZ_CP013283.1,Non_tRNA_Plasmid,0,6824,3.8340390181594666,35.990621336459554,tRNA-,47.61137162954279
GCF_003445395.2,NZ_CP013284.1,Non_tRNA_Plasmid,0,4830,3.683947130751512,34.368530020703936,tRNA-,60.06211180124224
GCF_003454755.1,NZ_CP032054.1,Non_tRNA_Plasmid,0,1051520,6.021817537418949,71.88688755325624,tRNA-,75.19438527084601
GCF_003454755.1,NZ_CP032053.1,Non_tRNA_Plasmid,0,106697,5.028152208536352,70.12099684152318,tRNA-,74.34510810988125
GCF_003454795.1,NZ_CP028348.1,tRNA_Plasmid,1,1161559,6.06504127416524,63.18809462110836,tRNA+,89.31591077164397
GCF_003485445.1,NZ_CP022726.1,Non_tRNA_Plasmid,0,144252,5.159121843199987,53.93824695671464,tRNA-,81.00962205030086
GCF_003485445.1,NZ_CP022727.1,Non_tRNA_Plasmid,0,130525,5.115693701882753,55.4981804252059,tRNA-,85.22888335567899
GCF_003491165.1,NZ_CP023062.1,Non_tRNA_Plasmid,0,77306,4.88821320240173,46.74022714925103,tRNA-,79.39099164359817
GCF_003491205.1,NZ_CP030370.1,Non_tRNA_Plasmid,0,31647,4.500332547048551,58.41943944133725,tRNA-,79.0217082187885
GCF_003491205.1,NZ_CP030373.1,Non_tRNA_Plasmid,0,47380,4.675595056386746,58.800312374680765,tRNA-,45.94132545377797
GCF_003491205.1,NZ_CP030371.1,Non_tRNA_Plasmid,0,60522,4.78191327121189,60.95074436972291,tRNA-,67.85466441954992
GCF_003491205.1,NZ_CP030372.1,tRNA_Plasmid,1,67226,4.827537271159405,59.52756374021956,tRNA+,58.22449647457829
GCF_003491345.1,NZ_CP025514.1,Non_tRNA_Plasmid,0,15377,4.186871614364535,56.84463809585745,tRNA-,82.02510242570072
GCF_003491345.1,NZ_CP025513.1,tRNA_Plasmid,5,1172176,6.068992825069598,60.07988561444698,tRNA+,89.38632082554156
GCF_003491365.1,NZ_CP028134.1,Non_tRNA_Plasmid,0,5070,3.705007959333336,52.30769230769232,tRNA-,46.19329388560158
GCF_003491385.1,NZ_CP030358.1,Non_tRNA_Plasmid,0,11534,4.061979947074878,61.860586093289406,tRNA-,83.83908444598578
GCF_003491385.1,NZ_CP030359.1,Non_tRNA_Plasmid,0,14894,4.173011349507351,63.54908016651001,tRNA-,83.69141936350208
GCF_003491385.1,NZ_CP030360.1,Non_tRNA_Plasmid,0,76236,4.882160101382887,56.25426307781101,tRNA-,64.09963796631513
GCF_003491405.1,NZ_CP030362.1,Non_tRNA_Plasmid,0,16410,4.2151085810530935,59.21998781230957,tRNA-,74.78366849482023
GCF_003491405.1,NZ_CP030363.1,Non_tRNA_Plasmid,0,118728,5.074553152075787,59.97911191968196,tRNA-,68.02439188733914
GCF_003491425.1,NZ_CP030368.1,Non_tRNA_Plasmid,0,10454,4.019282495761732,55.05069829730247,tRNA-,53.83585230533767
GCF_003491425.1,NZ_CP030367.1,Non_tRNA_Plasmid,0,61537,4.789136320068675,58.39088678356112,tRNA-,75.55779449761931
GCF_003491425.1,NZ_CP030366.1,Non_tRNA_Plasmid,0,66674,4.82395651071004,60.24087350391457,tRNA-,58.43507214206437
GCF_003491425.1,NZ_CP030365.1,Non_tRNA_Plasmid,0,116866,5.067688179595327,60.34603734191296,tRNA-,79.44141153115534
GCF_003515105.1,NZ_CP032091.1,Non_tRNA_Plasmid,0,842855,5.9257528674879705,41.26700322119463,tRNA-,89.3498881776818
GCF_003515105.1,NZ_CP032092.1,Non_tRNA_Plasmid,0,244204,5.3877527733013295,40.36379420484513,tRNA-,85.41874825965176
GCF_003515145.1,NZ_CP022771.1,tRNA_Plasmid,1,1883756,6.275024648607488,66.298129906421,tRNA+,87.75722545807419
GCF_003515165.1,NZ_CP022777.1,tRNA_Plasmid,1,1883805,6.275035945268439,66.29550298465074,tRNA+,87.72298619018423
GCF_003515185.1,NZ_CP022789.1,tRNA_Plasmid,1,1986284,6.298041344267547,66.22945157892829,tRNA+,87.56975336860187
GCF_003515265.1,NZ_CP022760.1,tRNA_Plasmid,1,1986282,6.298040906973887,66.22941757514795,tRNA+,87.64737333369582
GCF_003515325.1,NZ_CP022775.1,tRNA_Plasmid,1,1988373,6.298497857247778,66.43627729807234,tRNA+,87.7018044401126
GCF_003515425.1,NZ_CP022797.1,tRNA_Plasmid,1,1988567,6.298540228080406,66.43950140980918,tRNA+,87.92326333485369
GCF_003515445.1,NZ_CP022799.1,tRNA_Plasmid,1,1884392,6.2751712518158085,66.29655613057156,tRNA+,87.72229981872137
GCF_003515485.1,NZ_CP022758.1,tRNA_Plasmid,1,1988531,6.298532365764039,66.4388938367066,tRNA+,87.8996606037321
GCF_003515505.1,NZ_CP022762.1,tRNA_Plasmid,1,1884412,6.275175861177101,66.2967015705695,tRNA+,87.75050254402964
GCF_003515525.1,NZ_CP022764.1,tRNA_Plasmid,1,1988569,6.298540664871587,66.43958545064315,tRNA+,87.92438180420191
GCF_003515915.2,NZ_CP047172.1,Non_tRNA_Plasmid,0,38297,4.583164754791726,49.20750972661044,tRNA-,90.14283103115126
GCF_003515965.1,NZ_CP023437.1,Non_tRNA_Plasmid,0,60923,4.784781280930692,51.949181754017374,tRNA-,81.85906800387374
GCF_003515965.1,NZ_CP023438.1,Non_tRNA_Plasmid,0,51931,4.71542668558948,46.78515722786005,tRNA-,82.31499489707497
GCF_003516005.1,NZ_CP023032.1,Non_tRNA_Plasmid,0,13478,4.129625452035683,34.01840035613593,tRNA-,66.64193500519364
GCF_003516005.1,NZ_CP023033.1,Non_tRNA_Plasmid,0,80546,4.90604397776502,34.18046830382638,tRNA-,87.10550492886053
GCF_003516105.2,NZ_CP027110.1,Non_tRNA_Plasmid,0,131195,5.117917283867479,56.84820305651892,tRNA-,87.65959068562064
GCF_003516105.2,NZ_CP049262.1,Non_tRNA_Plasmid,0,105136,5.02175144984644,53.95677978998631,tRNA-,80.33499467356567
GCF_003516105.2,NZ_CP049261.1,Non_tRNA_Plasmid,0,131112,5.117642442226188,56.82317408017573,tRNA-,86.95390200744401
GCF_003516125.1,NZ_CP027108.1,tRNA_Plasmid,1,51588,4.712548691164632,47.722338528339925,tRNA+,71.49143211599596
GCF_003516125.1,NZ_CP049260.1,Non_tRNA_Plasmid,0,119197,5.076265325036421,57.11385353658229,tRNA-,87.04581491144911
GCF_003522665.1,NZ_CP023021.1,Non_tRNA_Plasmid,0,9024,3.955399086639267,34.70744680851064,tRNA-,72.38475177304964
GCF_003522705.1,NZ_CP023023.1,Non_tRNA_Plasmid,0,5300,3.724275869600789,35.113207547169814,tRNA-,81.47169811320755
GCF_003522705.1,NZ_CP023024.1,Non_tRNA_Plasmid,0,7143,3.8538806501245424,32.073358532829346,tRNA-,57.18885622287554
GCF_003522705.1,NZ_CP023025.1,tRNA_Plasmid,1,113420,5.05468964294998,41.96702521601129,tRNA+,88.5178980779404
GCF_003522785.1,NZ_CP023027.1,Non_tRNA_Plasmid,0,10062,4.00268431298973,34.92347445835818,tRNA-,75.26336712383224
GCF_003522785.1,NZ_CP023028.1,Non_tRNA_Plasmid,0,110728,5.044257455638176,34.094357344122535,tRNA-,85.93309731955783
GCF_003522845.1,NZ_CP023030.1,Non_tRNA_Plasmid,0,95206,4.978664319022924,34.096590551015694,tRNA-,85.64166123983783
GCF_003522885.1,NZ_CP023035.1,Non_tRNA_Plasmid,0,9935,3.997167871445834,34.967287367891295,tRNA-,76.22546552591847
GCF_003544875.1,NZ_CP032095.1,Non_tRNA_Plasmid,0,176380,5.246449338267045,43.32463998185735,tRNA-,85.92924367842159
GCF_003546465.1,NZ_CP007745.1,Non_tRNA_Plasmid,0,203123,5.307759102171614,62.21304332842662,tRNA-,83.01866356837975
GCF_003546645.1,NZ_CP023037.1,Non_tRNA_Plasmid,0,217536,5.337531138566947,59.46877758164166,tRNA-,84.94088334804354
GCF_003546645.1,NZ_CP023038.1,Non_tRNA_Plasmid,0,159308,5.202237585396973,59.27323172722024,tRNA-,83.51683531272755
GCF_003546645.1,NZ_CP023039.1,Non_tRNA_Plasmid,0,127836,5.106653173068903,58.89655496104383,tRNA-,85.16302137113176
GCF_003546645.1,NZ_CP023040.1,Non_tRNA_Plasmid,0,42580,4.629205657102304,58.907937999060586,tRNA-,84.88727101925787
GCF_003546645.1,NZ_CP023041.1,Non_tRNA_Plasmid,0,26645,4.4256157245769305,54.62938637643086,tRNA-,83.78682679677237
GCF_003546645.1,NZ_CP023042.1,Non_tRNA_Plasmid,0,1866,3.2709116394104814,48.01714898177921,tRNA-,0.0
GCF_003546665.1,NZ_CP024772.1,Non_tRNA_Plasmid,0,248002,5.394455183186948,35.07431391682325,tRNA-,76.17196635511004
GCF_003546665.1,NZ_CP024773.1,Non_tRNA_Plasmid,0,157839,5.198214320749852,35.915078022541955,tRNA-,81.01103022700346
GCF_003546665.1,NZ_CP024774.1,Non_tRNA_Plasmid,0,112709,5.051958596563204,34.48083116698755,tRNA-,78.28123752317916
GCF_003546665.1,NZ_CP024775.1,Non_tRNA_Plasmid,0,35121,4.545566873074014,33.84015261524444,tRNA-,73.51442157113978
GCF_003546665.1,NZ_CP024778.1,Non_tRNA_Plasmid,0,28658,4.457245878340744,37.24265475608905,tRNA-,66.33051852885757
GCF_003546665.1,NZ_CP024777.1,Non_tRNA_Plasmid,0,14193,4.152074202768228,32.94581836116395,tRNA-,55.865567533291056
GCF_003546665.1,NZ_CP024779.1,Non_tRNA_Plasmid,0,13118,4.117867626566016,34.92910504650099,tRNA-,48.04848300045739
GCF_003546665.1,NZ_CP024776.1,Non_tRNA_Plasmid,0,4975,3.696793085081744,34.85427135678392,tRNA-,64.22110552763819
GCF_003546885.1,NZ_CP031757.1,Non_tRNA_Plasmid,0,9294,3.9682026681428497,55.15386270712288,tRNA-,75.32816871099634
GCF_003546885.1,NZ_CP031758.1,Non_tRNA_Plasmid,0,2938,3.4680517914542377,44.72430224642614,tRNA-,48.67256637168141
GCF_003546975.1,NZ_CP022687.1,Non_tRNA_Plasmid,0,11499,4.060660073974015,45.0813255631904,tRNA-,68.97121488825115
GCF_003546975.1,NZ_CP023342.1,Non_tRNA_Plasmid,0,5514,3.741466761769755,46.01015596663039,tRNA-,78.0195865070729
GCF_003547115.1,NZ_CP027185.1,tRNA_Plasmid,1,105128,5.021718402288543,39.35963777490298,tRNA+,82.8209420896431
GCF_003547115.1,NZ_CP027184.1,Non_tRNA_Plasmid,0,60699,4.783181536247263,38.8293052603832,tRNA-,78.9139854033839
GCF_003547115.1,NZ_CP027187.1,Non_tRNA_Plasmid,0,6078,3.783760695743924,39.256334320500166,tRNA-,75.48535702533728
GCF_003547115.1,NZ_CP027186.1,Non_tRNA_Plasmid,0,38505,4.585517127727124,35.26295286326452,tRNA-,68.7547071808856
GCF_003568565.1,NZ_CP023246.1,tRNA_Plasmid,1,546185,5.737339768841647,32.13471625914296,tRNA+,73.866363960929
GCF_003568585.1,NZ_CP021131.1,Non_tRNA_Plasmid,0,271068,5.433078251465787,64.95049212743666,tRNA-,87.51051396697508
GCF_003568625.1,NZ_CP022581.1,Non_tRNA_Plasmid,0,105060,5.02143739646709,64.16523891109843,tRNA-,82.97734627831716
GCF_003568645.1,NZ_CP015631.1,Non_tRNA_Plasmid,0,24053,4.381169251279146,31.05225959339792,tRNA-,87.27393672306988
GCF_003568645.1,NZ_CP015632.1,Non_tRNA_Plasmid,0,30326,4.48181513063742,29.740156961023544,tRNA-,77.63964914594737
GCF_003568645.1,NZ_CP015633.1,Non_tRNA_Plasmid,0,31767,4.501976203024681,29.713224415273707,tRNA-,76.88796549878805
GCF_003568645.1,NZ_CP015634.1,Non_tRNA_Plasmid,0,40910,4.611829479498374,31.31263749694451,tRNA-,80.30310437545832
GCF_003568645.1,NZ_CP015635.1,Non_tRNA_Plasmid,0,44848,4.651743080416211,29.70478059222262,tRNA-,79.73153763824473
GCF_003568645.1,NZ_CP015636.1,Non_tRNA_Plasmid,0,48826,4.688651146789068,31.0818006799656,tRNA-,73.62880432556425
GCF_003568645.1,NZ_CP015630.1,Non_tRNA_Plasmid,0,159481,5.202708950172702,29.20974912372007,tRNA-,77.24681937033252
GCF_003568845.1,NZ_CP030127.1,tRNA_Plasmid,6,1184037,6.073365273877407,65.14745738519996,tRNA+,86.83309727652092
GCF_003568845.1,NZ_CP030128.1,Non_tRNA_Plasmid,0,454210,5.657256691523987,63.20006164549438,tRNA-,79.76794874617468
GCF_003568845.1,NZ_CP030129.1,tRNA_Plasmid,1,296136,5.471491205940444,64.25662533430587,tRNA+,84.60369559931924
GCF_003568865.1,NZ_CP031116.1,Non_tRNA_Plasmid,0,169605,5.229438651224949,65.77754193567407,tRNA-,89.50207835853895
GCF_003568865.1,NZ_CP031117.1,Non_tRNA_Plasmid,0,52117,4.716979408557358,63.93499242089913,tRNA-,85.41934493543374
GCF_003570765.1,NZ_CP012377.1,Non_tRNA_Plasmid,0,125121,5.097330206725575,50.58383484786726,tRNA-,84.97214696174103
GCF_003571525.1,NZ_CP032168.1,Non_tRNA_Plasmid,0,158987,5.201361614514907,52.56404611697811,tRNA-,88.64812846333348
GCF_003571525.1,NZ_CP032169.1,Non_tRNA_Plasmid,0,171589,5.234489443230495,52.11872555933073,tRNA-,82.59620371935264
GCF_003571525.1,NZ_CP032170.1,Non_tRNA_Plasmid,0,65672,4.817380242657893,52.30082835911804,tRNA-,86.87263978560117
GCF_003571525.1,NZ_CP032171.1,Non_tRNA_Plasmid,0,25510,4.40671045860979,51.88553508428068,tRNA-,88.2203057624461
GCF_003571525.1,NZ_CP032172.1,Non_tRNA_Plasmid,0,25871,4.41281321596387,40.23810444126628,tRNA-,83.86223957326736
GCF_003571545.1,NZ_CP032176.1,Non_tRNA_Plasmid,0,90682,4.957521089965566,53.4747800004411,tRNA-,81.11091506583445
GCF_003571545.1,NZ_CP032177.1,Non_tRNA_Plasmid,0,9294,3.9682026681428497,55.18614159672908,tRNA-,75.32816871099634
GCF_003571565.1,NZ_CP032179.1,Non_tRNA_Plasmid,0,260460,5.415741036222344,51.85364355371266,tRNA-,83.41703140597404
GCF_003571565.1,NZ_CP032180.1,Non_tRNA_Plasmid,0,137578,5.138548991730263,51.2218523310413,tRNA-,84.71921382779223
GCF_003571565.1,NZ_CP032181.1,Non_tRNA_Plasmid,0,81323,4.910213391355742,54.631531055175046,tRNA-,84.02788878914944
GCF_003571565.1,NZ_CP032182.1,Non_tRNA_Plasmid,0,49806,4.697281664244258,50.35337107978959,tRNA-,90.40276271935107
GCF_003571565.1,NZ_CP032183.1,tRNA_Plasmid,1,121983,5.086299310013847,51.73507783871523,tRNA+,86.32842281301492
GCF_003571585.1,NZ_CP032173.1,Non_tRNA_Plasmid,0,153522,5.186170619513411,51.788017352561845,tRNA-,83.80818384335795
GCF_003571585.1,NZ_CP032174.1,Non_tRNA_Plasmid,0,63589,4.803381995326486,51.22112315023038,tRNA-,87.79820409190269
GCF_003571605.1,NZ_CP032186.1,Non_tRNA_Plasmid,0,202373,5.306152569762637,52.75011982823795,tRNA-,84.9984928819556
GCF_003571605.1,NZ_CP032187.1,tRNA_Plasmid,1,110928,5.045041182854696,48.9362469349488,tRNA+,86.1072046733016
