Plasmid_ID,Size_bp,size_group,tRNA_Group,Total_ARG_Count,log10_1p_ARG_count
NZ_CP030112.1,88421,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP031216.1,98533,<100 kb,tRNA-,18.0,1.2787536009528289
NZ_CP031233.1,98308,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP031235.1,85456,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP023733.1,70107,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP031322.1,75645,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP042970.1,33304,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP042971.1,41491,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP042972.1,129967,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP042974.1,117296,≥100 kb,tRNA-,19.0,1.3010299956639813
NZ_CP042900.1,117296,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP042902.1,113908,≥100 kb,tRNA-,18.0,1.2787536009528289
NZ_CP042894.1,141344,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP042895.1,258004,≥100 kb,tRNA-,17.0,1.255272505103306
NZ_CP042897.1,167754,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP042898.1,215531,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP031547.1,243642,≥100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP031549.1,189020,≥100 kb,tRNA-,22.0,1.3617278360175928
NZ_CP031550.1,66945,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP031610.1,160292,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP031655.1,89335,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP031656.1,59142,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP030283.1,113645,≥100 kb,tRNA-,21.0,1.3424226808222062
NZ_CP030284.1,61476,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP030285.1,92978,<100 kb,tRNA-,9.0,1.0
NZ_CP023062.1,77306,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP032202.1,140509,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP032238.1,162163,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP032239.1,159756,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP032258.1,128033,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP032260.1,87423,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP032262.1,75026,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP032264.1,101614,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP032516.1,90328,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP032988.1,84688,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP032987.1,51622,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP032991.1,83867,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP032994.1,44779,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP032995.1,72717,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP032993.1,241043,≥100 kb,tRNA-,23.0,1.380211241711606
NZ_CP033093.1,38797,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP033095.1,92168,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP033094.1,231859,≥100 kb,tRNA-,20.0,1.3222192947339193
NZ_CP033251.1,164062,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP033379.1,167170,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP033400.1,91652,<100 kb,tRNA-,19.0,1.3010299956639813
NZ_CP033632.1,147451,≥100 kb,tRNA+,23.0,1.380211241711606
NZ_CP033636.1,253793,≥100 kb,tRNA-,21.0,1.3424226808222062
NZ_CP033761.1,111938,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP033847.1,143865,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP033883.1,88005,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP033880.1,65499,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP023835.1,152425,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP023850.1,138672,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP023854.1,135053,≥100 kb,tRNA-,9.0,1.0
NZ_CP023827.1,125877,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP023828.1,67839,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP023821.1,113737,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP023845.1,181324,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP022732.1,113162,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP022735.1,241600,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_AP018147.1,102071,≥100 kb,tRNA-,17.0,1.255272505103306
NZ_AP019190.1,72781,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP025853.1,36521,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP025845.1,72294,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_AP018797.1,125200,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_AP018799.1,92697,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_AP018803.1,124261,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_AP018811.1,75799,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_AP018812.1,62235,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP034590.1,145704,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP034592.1,76559,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP031295.1,245305,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP031297.1,188230,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP034739.1,145346,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP034785.1,230964,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP034786.1,143706,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP034788.1,254365,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP034789.1,159108,≥100 kb,tRNA-,22.0,1.3617278360175928
NZ_CP035124.1,227349,≥100 kb,tRNA-,29.0,1.4771212547196624
NZ_CP034390.1,257270,≥100 kb,tRNA-,17.0,1.255272505103306
NZ_CP035489.1,1978,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP035478.1,149312,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP034401.1,134611,≥100 kb,tRNA-,21.0,1.3424226808222062
NZ_CP034405.1,61684,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP034403.1,41191,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP026642.1,250778,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP026644.1,65206,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP035517.1,149317,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP035468.1,151747,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP035721.1,109023,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP036180.1,109593,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP036181.1,103149,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP036178.1,238258,≥100 kb,tRNA-,22.0,1.3617278360175928
NZ_CP036204.1,65959,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP036206.1,19897,<100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP036205.1,51321,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP035314.1,89963,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP035316.1,30581,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP035315.1,40654,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP035313.1,96320,<100 kb,tRNA+,1.0,0.3010299956639812
NZ_CP037947.1,73152,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP029058.1,253947,≥100 kb,tRNA-,21.0,1.3424226808222062
NZ_CP029059.1,61917,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP029060.1,38749,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP042337.1,159610,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP042339.1,55253,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP042338.1,68545,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP038181.1,33309,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP038182.1,115257,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP020496.1,120668,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP039299.1,105771,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP039301.1,17924,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP037911.1,239511,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP037912.1,149304,≥100 kb,tRNA-,9.0,1.0
NZ_CP037904.1,108366,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP037907.1,28942,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP038139.1,265575,≥100 kb,tRNA-,30.0,1.4913616938342726
NZ_CP038140.1,138950,≥100 kb,tRNA-,23.0,1.380211241711606
NZ_CP038454.1,211718,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP038455.1,117599,≥100 kb,tRNA-,17.0,1.255272505103306
NZ_CP038456.1,67794,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP038458.1,28640,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_AP024113.1,126311,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_AP024115.1,109993,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_AP024116.1,95339,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_AP024125.1,74684,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP040398.1,98470,<100 kb,tRNA-,20.0,1.3222192947339193
NZ_CP040399.1,51478,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP040884.1,145272,≥100 kb,tRNA-,9.0,1.0
NZ_CP040885.1,117590,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP029422.1,89323,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP040068.1,210031,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP040070.1,82718,<100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP041301.1,150137,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP041393.1,139547,≥100 kb,tRNA-,17.0,1.255272505103306
NZ_CP041394.1,137828,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP041920.1,122471,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP041921.1,65845,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP041922.1,96668,<100 kb,tRNA+,1.0,0.3010299956639812
NZ_CP042245.1,285922,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP040455.1,101356,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP054408.1,147764,≥100 kb,tRNA-,20.0,1.3222192947339193
NZ_CP042586.1,146133,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP042587.1,246716,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP042868.1,279992,≥100 kb,tRNA-,19.0,1.3010299956639813
NZ_CP042870.1,11153,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP042866.1,266396,≥100 kb,tRNA-,19.0,1.3010299956639813
NZ_CP040928.1,163111,≥100 kb,tRNA+,20.0,1.3222192947339193
NZ_CP040929.1,57104,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP043229.1,67616,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP043230.1,99461,<100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP043228.1,115935,≥100 kb,tRNA-,9.0,1.0
NZ_CP041997.1,278067,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP126599.1,90204,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP126603.1,119797,≥100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP126615.1,179575,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP041679.1,88891,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP043949.1,66611,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP043948.1,99454,<100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP043947.1,115932,≥100 kb,tRNA-,9.0,1.0
NZ_CP043945.1,66573,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP043944.1,99465,<100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP043943.1,115609,≥100 kb,tRNA-,9.0,1.0
NZ_CP043951.1,228062,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP040270.1,91123,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP041449.1,190128,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP041444.1,78706,<100 kb,tRNA-,9.0,1.0
NZ_CP041443.1,101987,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP041439.1,106630,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP041441.1,122347,≥100 kb,tRNA-,9.0,1.0
NZ_CP041453.1,92973,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP042589.1,42683,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP043035.1,108364,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP043034.1,224961,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_AP019676.1,145389,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_AP019678.1,49365,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP045278.1,111694,≥100 kb,tRNA+,2.0,0.47712125471966244
NZ_CP045742.1,180783,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP041338.1,161372,≥100 kb,tRNA-,9.0,1.0
NZ_CP041339.1,79945,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP046001.1,73506,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP046002.1,59351,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP045998.1,59353,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP046004.1,219101,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP046007.1,186058,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP041956.1,74945,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP041957.1,83648,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP041959.1,84917,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP046260.1,108424,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP045188.1,115253,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP041032.1,126409,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP041033.1,51479,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP044294.1,97529,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP026930.2,129230,≥100 kb,tRNA+,5.0,0.7781512503836436
NZ_CP026933.2,268665,≥100 kb,tRNA-,22.0,1.3617278360175928
NZ_CP026934.1,145001,≥100 kb,tRNA-,9.0,1.0
NZ_CP026936.2,192449,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP026937.1,131954,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP026940.2,155171,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP026941.2,111822,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP047572.1,127645,≥100 kb,tRNA-,9.0,1.0
NZ_CP047573.1,113013,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP047577.1,178137,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP047578.1,134426,≥100 kb,tRNA-,9.0,1.0
NZ_CP047579.1,60960,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP047659.1,251000,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP047667.1,135123,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP047666.1,251000,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP047664.1,33309,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP047878.1,135123,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP047877.1,251000,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP041631.1,27108,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP041629.1,98476,<100 kb,tRNA-,18.0,1.2787536009528289
NZ_CP041417.1,306181,≥100 kb,tRNA+,7.0,0.9030899869919435
NZ_CP048026.1,142236,≥100 kb,tRNA-,20.0,1.3222192947339193
NZ_CP048027.1,88706,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP048305.1,159959,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP048307.1,94239,<100 kb,tRNA-,25.0,1.414973347970818
NZ_CP048309.1,24518,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP048311.1,170395,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP048313.1,6200,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP048321.1,50168,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP048325.1,50136,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP048338.1,155486,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP048327.1,51471,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP048331.1,129675,≥100 kb,tRNA-,9.0,1.0
NZ_CP048332.1,51479,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP048345.1,97111,<100 kb,tRNA-,17.0,1.255272505103306
NZ_CP048346.1,51466,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP048360.1,144585,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP048364.1,7872,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP048372.1,90244,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP048373.1,71270,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP048374.1,10494,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP048368.1,132482,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP048377.1,86996,<100 kb,tRNA-,13.0,1.146128035678238
NZ_CP048648.1,126964,≥100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP049102.1,168051,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP049103.1,63295,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP033159.1,146286,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP033160.1,62055,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP047460.1,118248,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP047466.1,114813,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP049350.1,94989,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP049351.1,68949,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP049079.2,180962,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_CP049082.1,143163,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP049083.1,6800,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP049937.1,127295,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_AP021897.1,47676,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP049354.1,193098,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP049355.1,161057,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP049356.1,65023,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP046717.1,190391,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP046718.1,172892,≥100 kb,tRNA-,18.0,1.2787536009528289
NZ_CP046719.1,33309,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP050174.1,97366,<100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP050384.1,121872,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP047379.1,190219,≥100 kb,tRNA-,17.0,1.255272505103306
NZ_CP047381.1,76633,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_AP022651.1,102029,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP041286.1,102347,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP051221.1,46160,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP051224.1,143259,≥100 kb,tRNA-,20.0,1.3222192947339193
NZ_CP051739.1,172627,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP051740.1,9703,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP051737.1,71625,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP051734.1,110400,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP051726.1,103780,≥100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP051717.1,85236,<100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP051713.1,94616,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP051708.1,72961,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP051702.1,93339,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP051695.1,105394,≥100 kb,tRNA-,9.0,1.0
NZ_CP051690.1,39292,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP052878.1,63878,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP052879.1,62933,<100 kb,tRNA-,18.0,1.2787536009528289
NZ_CP053081.1,103328,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP053082.1,71222,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP053232.1,128584,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP053248.1,145015,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP053236.1,111501,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP053282.1,151546,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP054414.1,88052,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP053593.1,7606,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP053598.1,7718,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP053608.1,242042,≥100 kb,tRNA+,2.0,0.47712125471966244
NZ_CP053722.1,121655,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP053721.1,264177,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP053724.1,99734,<100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP053725.1,74817,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP053726.1,50481,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP053729.1,92076,<100 kb,tRNA-,13.0,1.146128035678238
NZ_CP053728.1,80920,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP053738.1,75733,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP053737.1,87125,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP053739.1,47220,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP053732.1,156025,≥100 kb,tRNA-,7.0,0.9030899869919435
NZ_CP053734.1,70770,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP053735.1,33309,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP053786.1,108661,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP053788.1,108661,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP042880.1,49825,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP042881.1,66300,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP043407.1,122112,≥100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP043408.1,67044,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP044404.1,114329,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP044402.1,49118,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP054356.1,75628,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP047406.1,142890,≥100 kb,tRNA-,9.0,1.0
NZ_CP047407.1,76661,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_AP023191.1,272842,≥100 kb,tRNA-,21.0,1.3424226808222062
NZ_AP023192.1,115543,≥100 kb,tRNA-,2.0,0.47712125471966244
NZ_AP023198.1,272842,≥100 kb,tRNA-,21.0,1.3424226808222062
NZ_AP023199.1,115013,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_AP023202.1,46160,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_AP023206.1,404189,≥100 kb,tRNA+,9.0,1.0
NZ_CP054941.1,142890,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_CP054942.1,76661,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP055254.1,71937,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP055255.1,145790,≥100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP055257.1,64941,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP055258.1,116030,≥100 kb,tRNA+,9.0,1.0
NZ_CP055260.1,60960,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP055262.1,136694,≥100 kb,tRNA-,19.0,1.3010299956639813
NZ_CP054215.1,89178,<100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP054220.1,128954,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP054233.1,129632,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP054237.1,131660,≥100 kb,tRNA-,10.0,1.0413926851582251
NZ_AP023220.2,97208,<100 kb,tRNA-,17.0,1.255272505103306
NZ_AP023221.2,130926,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_AP023225.1,108281,≥100 kb,tRNA-,23.0,1.380211241711606
NZ_AP023228.1,170909,≥100 kb,tRNA-,13.0,1.146128035678238
NZ_AP023231.2,83453,<100 kb,tRNA-,7.0,0.9030899869919435
NZ_AP023232.2,130942,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_AP023236.1,94613,<100 kb,tRNA-,17.0,1.255272505103306
NZ_AP023238.1,93649,<100 kb,tRNA-,22.0,1.3617278360175928
NZ_CP049968.1,230339,≥100 kb,tRNA-,8.0,0.9542425094393249
NZ_CP049969.1,139294,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP049970.1,101847,≥100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP058224.1,162608,≥100 kb,tRNA-,16.0,1.2304489213782739
NZ_CP058310.1,129018,≥100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP058311.1,217263,≥100 kb,tRNA-,14.0,1.1760912590556813
NZ_CP058303.1,60960,<100 kb,tRNA-,1.0,0.3010299956639812
NZ_CP058305.1,139513,≥100 kb,tRNA-,15.0,1.2041199826559248
NZ_CP058357.1,88999,<100 kb,tRNA-,2.0,0.47712125471966244
NZ_CP040091.1,52088,<100 kb,tRNA-,11.0,1.0791812460476249
NZ_CP040092.1,63136,<100 kb,tRNA-,4.0,0.6989700043360189
NZ_CP058572.1,109494,≥100 kb,tRNA-,6.0,0.8450980400142568
NZ_CP058573.1,88589,<100 kb,tRNA-,3.0,0.6020599913279624
NZ_CP058575.1,122379,≥100 kb,tRNA-,9.0,1.0
NZ_CP058576.1,77194,<100 kb,tRNA-,5.0,0.7781512503836436
NZ_CP058950.1,124445,≥100 kb,tRNA-,12.0,1.1139433523068367
NZ_CP058949.1,229493,≥100 kb,tRNA-,8.0,0.9542425094393249
