task,run,seed,Code,Product,normalized_gain_pct
regression,1,42,DML,DUF1892 domain-containing protein,0.0
regression,1,42,DMM,DUF1894 domain-containing protein,0.0
regression,1,42,DMN,DUF1896 domain-containing protein,0.0
regression,1,42,DMO,DUF1896 family protein,0.0
regression,1,42,DMP,DUF190 domain-containing protein,0.0
regression,1,42,DMQ,DUF1902 domain-containing protein,0.0
regression,1,42,DMR,DUF1904 domain-containing protein,0.0
regression,1,42,DMS,DUF1904 family protein,0.0
regression,1,42,DMT,DUF1905 domain-containing protein,0.0
regression,1,42,DMU,DUF1906 domain-containing protein,0.0
regression,1,42,DMV,DUF1918 domain-containing protein,0.0
regression,1,42,DMW,DUF1919 domain-containing protein,0.0
regression,1,42,DMX,DUF192 domain-containing protein,0.0
regression,1,42,DMY,DUF1922 domain-containing protein,0.0
regression,1,42,DMZ,DUF1924 domain-containing protein,0.0
regression,1,42,DNA,DUF1931 domain-containing protein,0.0
regression,1,42,DNB,DUF1931 family protein,0.0
regression,1,42,DNC,DUF1932 domain-containing protein,0.0
regression,1,42,DND,DUF1934 domain-containing protein,0.0
regression,1,42,DNE,DUF1934 family protein,0.0
regression,1,42,DNF,DUF1937 family protein,0.0
regression,1,42,DNG,DUF1942 domain-containing protein,0.0
regression,1,42,DNH,DUF1958 domain-containing protein,0.0
regression,1,42,DNI,DUF1961 family protein,0.0
regression,1,42,DNJ,DUF1963 domain-containing protein,0.0027483404511996538
regression,1,42,DNK,DUF1970 domain-containing protein,0.0
regression,1,42,DNL,DUF1971 domain-containing protein,3.1790471142142266e-05
regression,1,42,DNM,DUF1971 domain-containing protein YeaR,0.0
regression,1,42,DNN,DUF1972 domain-containing protein,0.0
regression,1,42,DNO,DUF1980 domain-containing protein,0.0
regression,1,42,DNP,DUF1983 domain-containing protein,0.0
regression,1,42,DNQ,DUF1987 domain-containing protein,0.0
regression,1,42,DNR,DUF1989 domain-containing protein,0.0
regression,1,42,DNS,DUF1990 domain-containing protein,0.0
regression,1,42,DNT,DUF1990 family protein,0.0
regression,1,42,DNU,DUF1992 domain-containing protein,0.0
regression,1,42,DNV,DUF1993 domain-containing protein,0.0
regression,1,42,DNW,DUF1993 family protein,0.0
regression,1,42,DNX,DUF1996 domain-containing protein,0.0
regression,1,42,DNY,DUF1998 domain-containing protein,0.0
regression,1,42,DNZ,DUF2000 domain-containing protein,0.0
regression,1,42,DOA,DUF2000 family protein,0.0
regression,1,42,DOB,DUF2002 family protein,0.0
regression,1,42,DOC,DUF2004 domain-containing protein,0.0
regression,1,42,DOD,DUF2007 domain-containing protein,0.0
regression,1,42,DOE,DUF2016 domain-containing protein,0.0
regression,1,42,DOF,DUF2017 domain-containing protein,0.0
regression,1,42,DOG,DUF2018 family protein,0.0
regression,1,42,DOH,DUF202 domain-containing protein,0.0
regression,1,42,DOI,DUF2023 family protein,0.0
regression,1,42,DOJ,DUF2024 family protein,0.0
regression,1,42,DOK,DUF2025 family protein,0.0
regression,1,42,DOL,DUF2026 family protein,0.0
regression,1,42,DOM,DUF2027 domain-containing protein,0.0
regression,1,42,DON,DUF2031 domain-containing protein,0.0
regression,1,42,DOO,DUF2034 domain-containing protein,0.0
regression,1,42,DOP,DUF2057 domain-containing protein,0.0
regression,1,42,DOQ,DUF2057 family protein,0.0
regression,1,42,DOR,DUF2058 domain-containing protein,0.0
regression,1,42,DOS,DUF2059 domain-containing protein,0.0
regression,1,42,DOT,DUF2061 domain-containing protein,0.0
regression,1,42,DOU,DUF2062 domain-containing protein,0.0
regression,1,42,DOV,DUF2063 domain-containing protein,0.0
regression,1,42,DOW,DUF2064 domain-containing protein,0.0
regression,1,42,DOX,DUF2065 domain-containing protein,0.0
regression,1,42,DOY,DUF2065 family protein,0.0
regression,1,42,DOZ,DUF2066 domain-containing protein,0.0
regression,1,42,DPA,DUF2069 domain-containing protein,0.0
regression,1,42,DPB,DUF2070 family protein,0.0
regression,1,42,DPC,DUF2071 domain-containing protein,0.0
regression,1,42,DPD,DUF2073 domain-containing protein,0.0
regression,1,42,DPE,DUF2075 domain-containing protein,0.0
regression,1,42,DPF,DUF2076 domain-containing protein,0.0006201049061110502
regression,1,42,DPG,DUF2076 family protein,0.0
regression,1,42,DPH,DUF2079 domain-containing protein,0.0
regression,1,42,DPI,DUF2080 family transposase-associated protein,0.0
regression,1,42,DPJ,DUF2083 domain-containing protein,0.0
regression,1,42,DPK,DUF2085 domain-containing protein,0.0
regression,1,42,DPL,DUF2087 domain-containing protein,1.5653386956245926e-05
regression,1,42,DPM,DUF2089 domain-containing protein,0.0
regression,1,42,DPN,DUF2089 family protein,0.0012292839797353467
regression,1,42,DPO,DUF2092 domain-containing protein,0.0
regression,1,42,DPP,DUF2093 domain-containing protein,0.0
regression,1,42,DPQ,DUF2098 domain-containing protein,0.0
regression,1,42,DPR,DUF21 domain-containing protein,0.0
regression,1,42,DPS,DUF2103 domain-containing protein,0.0
regression,1,42,DPT,DUF211 domain-containing protein,0.0
regression,1,42,DPU,DUF2110 family protein,0.0
regression,1,42,DPV,DUF2111 domain-containing protein,0.0
regression,1,42,DPW,DUF2115 family protein,0.0
regression,1,42,DPX,DUF2116 family Zn-ribbon domain-containing protein,0.0
regression,1,42,DPY,DUF2117 domain-containing protein,0.0
regression,1,42,DPZ,DUF2119 domain-containing protein,0.0
regression,1,42,DQA,DUF2121 domain-containing protein,0.0
regression,1,42,DQB,DUF2124 family protein,0.0
regression,1,42,DQC,DUF2125 domain-containing protein,0.0
regression,1,42,DQD,DUF2126 domain-containing protein,0.0
regression,1,42,DQE,DUF2127 domain-containing protein,0.0
regression,1,42,DQF,DUF2130 domain-containing protein,0.0
regression,1,42,DQG,DUF2135 domain-containing protein,0.0
regression,1,42,DQH,DUF2138 domain-containing protein,0.0
regression,1,42,DQI,DUF2141 domain-containing protein,0.0
regression,1,42,DQJ,DUF2142 domain-containing protein,0.0
regression,1,42,DQK,DUF2145 domain-containing protein,0.0
regression,1,42,DQL,DUF2147 domain-containing protein,0.0
regression,1,42,DQM,DUF2148 domain-containing protein,0.0
regression,1,42,DQN,DUF2149 domain-containing protein,0.0
regression,1,42,DQO,DUF2150 family protein,0.0
regression,1,42,DQP,DUF2155 domain-containing protein,0.0
regression,1,42,DQQ,DUF2156 domain-containing protein,0.0
regression,1,42,DQR,DUF2157 domain-containing protein,0.0
regression,1,42,DQS,DUF2158 domain-containing protein,0.0
regression,1,42,DQT,DUF2160 domain-containing protein,0.0
regression,1,42,DQU,DUF2160 family membrane protein,0.0
regression,1,42,DQV,DUF2161 domain-containing phosphodiesterase,0.0
regression,1,42,DQW,DUF2161 family putative PD-(D/E)XK-type phosphodiesterase,0.0
regression,1,42,DQX,DUF2162 domain-containing protein,0.0
regression,1,42,DQY,DUF2163 domain-containing protein,0.0
regression,1,42,DQZ,DUF2164 domain-containing protein,0.0
regression,1,42,DRA,DUF2164 family protein,0.0
regression,1,42,DRB,DUF2165 domain-containing protein,0.0
regression,1,42,DRC,DUF2165 family protein,0.0
regression,1,42,DRD,DUF2167 domain-containing protein,0.0
regression,1,42,DRE,DUF2169 domain-containing protein,3.8159138452150865e-05
regression,1,42,DRF,DUF2169 family type VI secretion system accessory protein,0.0
regression,1,42,DRG,DUF2170 family protein,0.0
regression,1,42,DRH,DUF2171 domain-containing protein,0.0
regression,1,42,DRI,DUF2173 family protein,0.0
regression,1,42,DRJ,DUF2177 family protein,0.0
regression,1,42,DRK,DUF2178 domain-containing protein,0.0
regression,1,42,DRL,DUF2179 domain-containing protein,0.0
regression,1,42,DRM,DUF218 domain-containing protein YdcF,0.0
regression,1,42,DRN,DUF2180 family protein,0.0
regression,1,42,DRO,DUF2182 domain-containing protein,0.0
regression,1,42,DRP,DUF2184 domain-containing protein,0.0
regression,1,42,DRQ,DUF2185 domain-containing protein,0.0
regression,1,42,DRR,DUF2187 domain-containing protein,0.0
regression,1,42,DRS,DUF2187 family protein,0.0
regression,1,42,DRT,DUF2188 domain-containing protein,0.00028242409698765416
regression,1,42,DRU,DUF2189 domain-containing protein,0.0
regression,1,42,DRV,DUF2190 domain-containing protein,0.0
regression,1,42,DRW,DUF2190 family protein,0.0
regression,1,42,DRX,DUF2191 domain-containing protein,0.0
regression,1,42,DRY,DUF2194 domain-containing protein,0.0
regression,1,42,DRZ,DUF2195 family protein,0.0
regression,1,42,DSA,DUF2196 domain-containing protein,0.0
regression,1,42,DSB,DUF2197 domain-containing protein,0.0
regression,1,42,DSC,DUF2198 family protein,0.0
regression,1,42,DSD,DUF2199 domain-containing protein,0.0
regression,1,42,DSE,DUF2200 domain-containing protein,0.0
regression,1,42,DSF,DUF2200 family protein,0.0
regression,1,42,DSG,DUF2201 family putative metallopeptidase,0.0032636144384393484
regression,1,42,DSH,DUF2202 domain-containing protein,0.0
regression,1,42,DSI,DUF2203 domain-containing protein,0.0
regression,1,42,DSJ,DUF2206 domain-containing protein,0.0
regression,1,42,DSK,DUF2207 domain-containing protein,0.0
regression,1,42,DSL,DUF2207 family protein,0.0
regression,1,42,DSM,DUF2209 domain-containing protein,0.0
regression,1,42,DSN,DUF2209 family protein,0.0
regression,1,42,DSO,DUF2213 domain-containing protein,0.0
regression,1,42,DSP,DUF2214 domain-containing protein,0.0
regression,1,42,DSQ,DUF2214 family protein,0.0
regression,1,42,DSR,DUF2218 domain-containing protein,0.0
regression,1,42,DSS,DUF222 domain-containing protein,0.0
regression,1,42,DST,DUF2220 domain-containing protein,0.0
regression,1,42,DSU,DUF2225 domain-containing protein,0.0
regression,1,42,DSV,DUF2227 family putative metal-binding protein,0.0
regression,1,42,DSW,DUF2231 domain-containing protein,0.0
regression,1,42,DSX,DUF2232 domain-containing protein,0.0
regression,1,42,DSY,DUF2235 domain-containing protein,0.0
regression,1,42,DSZ,DUF2236 domain-containing protein,0.0
regression,1,42,DTA,DUF2237 domain-containing protein,0.0
regression,1,42,DTB,DUF2237 family protein,0.0
regression,1,42,DTC,DUF2238 domain-containing protein,0.0
regression,1,42,DTD,DUF2239 family protein,0.0
regression,1,42,DTE,DUF2240 family protein,0.0
regression,1,42,DTF,DUF2242 domain-containing protein,0.0
regression,1,42,DTG,DUF2243 domain-containing protein,0.0
regression,1,42,DTH,DUF2244 domain-containing protein,0.0
regression,1,42,DTI,DUF2247 family protein,0.0
regression,1,42,DTJ,DUF2249 domain-containing protein,3.857224685931321e-05
regression,1,42,DTK,DUF2250 domain-containing protein,0.0
regression,1,42,DTL,DUF2251 domain-containing protein,0.0
regression,1,42,DTM,DUF2252 domain-containing protein,0.0
regression,1,42,DTN,DUF2252 family protein,0.0
regression,1,42,DTO,DUF2254 domain-containing protein,0.0
regression,1,42,DTP,DUF2254 family protein,0.0
regression,1,42,DTQ,DUF2255 domain-containing protein,0.0
regression,1,42,DTR,DUF2255 family protein,0.0
regression,1,42,DTS,DUF2256 domain-containing protein,0.0
regression,1,42,DTT,DUF2259 domain-containing protein,0.0
regression,1,42,DTU,DUF226 domain-containing protein,0.0
regression,1,42,DTV,DUF2262 domain-containing protein,0.0
regression,1,42,DTW,DUF2264 domain-containing protein,0.0
regression,1,42,DTX,DUF2267 domain-containing protein,0.0
regression,1,42,DTY,DUF2268 domain-containing protein,0.0
regression,1,42,DTZ,DUF2268 domain-containing putative Zn-dependent protease,0.0
regression,1,42,DUA,DUF2269 domain-containing protein,0.0
regression,1,42,DUB,DUF2269 family protein,0.0
regression,1,42,DUC,DUF2270 domain-containing protein,0.0
regression,1,42,DUD,DUF2271 domain-containing protein,0.0
regression,1,42,DUE,DUF2272 domain-containing protein,0.0
regression,1,42,DUF,DUF2273 domain-containing protein,0.0
regression,1,42,DUG,DUF2274 domain-containing protein,0.0
regression,1,42,DUH,DUF2275 domain-containing protein,0.0
regression,1,42,DUI,DUF2277 domain-containing protein,0.0
regression,1,42,DUJ,DUF2277 family protein,0.0
regression,1,42,DUK,DUF2278 domain-containing protein,0.0
regression,1,42,DUL,DUF2278 family protein,0.0
regression,1,42,DUM,DUF2279 domain-containing protein,0.0
regression,1,42,DUN,DUF228 domain-containing protein,0.0
regression,1,42,DUO,DUF2280 domain-containing protein,0.0
regression,1,42,DUP,DUF2281 domain-containing protein,0.0
regression,1,42,DUQ,DUF2282 domain-containing protein,0.0
regression,1,42,DUR,DUF2283 domain-containing protein,0.0
regression,1,42,DUS,DUF2284 domain-containing protein,0.0
regression,1,42,DUT,DUF2285 domain-containing protein,0.0
regression,1,42,DUU,DUF2288 domain-containing protein,0.0
regression,1,42,DUV,DUF2290 domain-containing protein,0.0
regression,1,42,DUW,DUF2291 domain-containing protein,0.0
regression,1,42,DUX,DUF2291 family protein,0.0
regression,1,42,DUY,DUF2292 domain-containing protein,0.0
regression,1,42,DUZ,DUF2293 domain-containing protein,0.0
regression,1,42,DVA,DUF2294 domain-containing protein,0.0
regression,1,42,DVB,DUF2298 domain-containing protein,0.0
regression,1,42,DVC,DUF2299 family protein,0.0
regression,1,42,DVD,DUF2300 domain-containing protein,0.0
regression,1,42,DVE,DUF2301 domain-containing membrane protein,0.0
regression,1,42,DVF,DUF2303 family protein,0.0
regression,1,42,DVG,DUF2304 domain-containing protein,0.0
regression,1,42,DVH,DUF2304 family protein,0.0
regression,1,42,DVI,DUF2306 domain-containing protein,0.0
regression,1,42,DVJ,DUF2309 domain-containing protein,0.0
regression,1,42,DVK,DUF2310 family Zn-ribbon-containing protein,0.0
regression,1,42,DVL,DUF2312 domain-containing protein,6.210521470557984e-05
regression,1,42,DVM,DUF2313 domain-containing protein,0.0
regression,1,42,DVN,DUF2314 domain-containing protein,0.0
regression,1,42,DVO,DUF2316 family protein,0.0
regression,1,42,DVP,DUF2318 domain-containing protein,0.0
regression,1,42,DVQ,DUF2321 domain-containing protein,0.0
regression,1,42,DVR,DUF2322 family protein,9.369176353685945e-06
regression,1,42,DVS,DUF2325 domain-containing protein,0.0
regression,1,42,DVT,DUF2326 domain-containing protein,0.0
regression,1,42,DVU,DUF2330 domain-containing protein,0.0
regression,1,42,DVV,DUF2332 domain-containing protein,0.0
regression,1,42,DVW,DUF2332 family protein,0.0
regression,1,42,DVX,DUF2333 family protein,0.0
regression,1,42,DVY,DUF2334 domain-containing protein,0.0
regression,1,42,DVZ,DUF2335 domain-containing protein,0.0
regression,1,42,DWA,DUF2336 domain-containing protein,0.0
regression,1,42,DWB,DUF2339 domain-containing protein,0.0
regression,1,42,DWC,DUF234 domain-containing protein,0.0
regression,1,42,DWD,DUF2341 domain-containing protein,0.0
regression,1,42,DWE,DUF2345 domain-containing protein,0.0
regression,1,42,DWF,DUF2357 domain-containing protein,0.0
regression,1,42,DWG,DUF2375 family protein,0.0
regression,1,42,DWH,DUF2380 domain-containing protein,0.0
regression,1,42,DWI,DUF2381 family protein,0.0
regression,1,42,DWJ,DUF2382 domain-containing protein,0.0
regression,1,42,DWK,DUF2383 domain-containing protein,0.0
regression,1,42,DWL,DUF2384 domain-containing protein,0.0
regression,1,42,DWM,DUF2388 domain-containing protein,0.0
regression,1,42,DWN,DUF2390 domain-containing protein,0.0
regression,1,42,DWO,DUF2391 domain-containing protein,0.0
regression,1,42,DWP,DUF2391 family protein,0.0
regression,1,42,DWQ,DUF2393 family protein,0.0
regression,1,42,DWR,DUF2397 domain-containing protein,0.0
regression,1,42,DWS,DUF2397 family protein,0.0
regression,1,42,DWT,DUF2398 family protein,0.0
regression,1,42,DWU,DUF2399 domain-containing protein,0.0
regression,1,42,DWV,DUF2436 domain-containing protein,0.0
regression,1,42,DWW,DUF2437 domain-containing protein,0.0
regression,1,42,DWX,DUF244 domain-containing protein,0.0
regression,1,42,DWY,DUF2441 domain-containing protein,0.0
regression,1,42,DWZ,DUF2442 domain-containing protein,0.0
regression,1,42,DXA,DUF2452 domain-containing protein,0.0
regression,1,42,DXB,DUF2459 domain-containing protein,0.0
regression,1,42,DXC,DUF2460 domain-containing protein,0.0
regression,1,42,DXD,DUF2461 domain-containing protein,0.0
regression,1,42,DXE,DUF2461 family protein,0.0
regression,1,42,DXF,DUF2469 domain-containing protein,0.0
regression,1,42,DXG,DUF247 domain-containing protein,0.0
regression,1,42,DXH,DUF2470 domain-containing protein,0.0
regression,1,42,DXI,DUF2471 family protein,0.0
regression,1,42,DXJ,DUF2474 domain-containing protein,0.0
regression,1,42,DXK,DUF2474 family protein,0.0
regression,1,42,DXL,DUF2478 domain-containing protein,0.0
regression,1,42,DXM,DUF2480 family protein,0.0
regression,1,42,DXN,DUF2482 family protein,0.0
regression,1,42,DXO,DUF2483 family protein,0.0
regression,1,42,DXP,DUF2484 family protein,0.0
regression,1,42,DXQ,DUF2486 family protein,0.0
regression,1,42,DXR,DUF2487 family protein,0.0
regression,1,42,DXS,DUF2489 domain-containing protein,0.0
regression,1,42,DXT,DUF2490 domain-containing protein,0.0
regression,1,42,DXU,DUF2491 family protein,0.0
regression,1,42,DXV,DUF2493 domain-containing protein,0.0
regression,1,42,DXW,DUF2499 domain-containing protein,0.0
regression,1,42,DXX,DUF2500 domain-containing protein,0.0
regression,1,42,DXY,DUF2501 domain-containing protein,0.0
regression,1,42,DXZ,DUF2501 domain-containing protein YjjA,0.0
regression,1,42,DYA,DUF2502 domain-containing protein,0.0
regression,1,42,DYB,DUF2502 domain-containing protein YpeC,0.0
regression,1,42,DYC,DUF2505 domain-containing protein,0.0
regression,1,42,DYD,DUF2505 family protein,0.0
regression,1,42,DYE,DUF2508 family protein,0.0
regression,1,42,DYF,DUF2509 family protein,0.0
regression,1,42,DYG,DUF2510 domain-containing protein,0.013156836628774971
regression,1,42,DYH,DUF2511 domain-containing protein,0.0
