phylum,Genome_ID,Replicon_ID,all_CDS_n,nonhypothetical_CDS_n,nonhypothetical_coding_nt_n,informative_family_n,plasmid_CCI_big_gene
Pseudomonadota,GCF_006088875.1,NZ_CP029421.1,101,48,55872,4,1.034560290760168
Pseudomonadota,GCF_006352265.1,NZ_CP040069.1,103,46,47895,2,0.9213546162373428
Pseudomonadota,GCF_006542395.2,NZ_CP038232.1,1,1,702,2,0.6209150326797386
Pseudomonadota,GCF_006965405.1,NZ_CP044030.1,104,55,64803,2,1.0249421631000577
Pseudomonadota,GCF_007000325.2,NZ_CP117268.1,1289,1126,1156263,2,0.3959615634510061
Pseudomonadota,GCF_007107525.1,NZ_CP041590.1,142,72,79692,1,0.7642956764295676
Pseudomonadota,GCF_007632435.1,NZ_CP041922.1,93,46,45819,2,0.9620259284271468
Pseudomonadota,GCF_007724625.1,NZ_CP042167.1,227,163,157443,1,0.4836295603367633
Pseudomonadota,GCF_007855645.1,NZ_CP042263.1,303,281,332871,3,1.434947439567203
Pseudomonadota,GCF_007855645.1,NZ_CP042264.1,278,252,266898,3,1.4306143935637137
Pseudomonadota,GCF_008000915.1,NZ_CP042825.1,635,536,526710,1,1.671120246659815
Pseudomonadota,GCF_008065415.1,NZ_CP041929.1,114,58,69270,2,1.0053833169803803
Pseudomonadota,GCF_008080655.1,NZ_CP040928.1,147,107,103293,1,1.1919191919191918
Pseudomonadota,GCF_008124005.1,NZ_CP043218.1,94,57,58734,2,0.9457882304802292
Pseudomonadota,GCF_008253865.1,NZ_CP042332.1,412,355,336393,2,1.4717749898379622
Pseudomonadota,GCF_008271425.1,NZ_CP043441.1,2279,2020,2048400,4,1.7912504390755095
Pseudomonadota,GCF_008274945.1,NZ_CP033317.1,206,130,144327,1,2.4392501735709327
Pseudomonadota,GCF_008274965.1,NZ_CP033323.1,269,171,181773,1,2.4742117732823035
Pseudomonadota,GCF_008642395.1,NZ_CP040265.1,78,60,48354,1,0.9668755595344674
Pseudomonadota,GCF_008693425.1,NZ_CP044034.1,113,59,71361,1,1.1935771632471008
Pseudomonadota,GCF_008693445.1,NZ_CP044046.1,107,53,68241,2,1.051483852826026
Pseudomonadota,GCF_008693865.1,NZ_CP044079.1,304,281,303957,2,1.1549172226232938
Pseudomonadota,GCF_008693865.1,NZ_CP044080.1,241,210,222294,2,1.1497985359677134
Pseudomonadota,GCF_008727135.1,NZ_CP044141.1,56,39,17085,1,1.0132978723404256
Pseudomonadota,GCF_008727175.1,NZ_CP044147.1,41,34,23655,1,1.0155440414507773
Pseudomonadota,GCF_008727535.1,NZ_CP044180.1,125,55,59100,2,1.0803240859068637
Pseudomonadota,GCF_008807295.1,NZ_CP041451.1,113,61,73380,3,1.069904146457645
Pseudomonadota,GCF_008931425.1,NZ_CP042515.1,62,58,53046,1,1.046979865771812
Pseudomonadota,GCF_008931445.1,NZ_CP042508.1,101,49,43980,1,1.1849529780564263
Pseudomonadota,GCF_008931525.1,NZ_CP042573.1,130,66,66645,1,1.3276955602536995
Pseudomonadota,GCF_008931665.1,NZ_CP042531.1,178,152,151539,1,0.6823841059602649
Pseudomonadota,GCF_009363035.1,NZ_CP045278.1,123,53,58824,3,1.1060688128145932
Pseudomonadota,GCF_009363355.1,NZ_CP045339.1,1485,1321,1398483,8,0.9716034821248196
Pseudomonadota,GCF_009363415.1,NZ_CP045351.1,1096,897,983139,3,0.9749226244637422
Pseudomonadota,GCF_009363455.1,NZ_CP045356.1,1629,1438,1526880,4,0.8576347867719144
Pseudomonadota,GCF_009363555.1,NZ_CP045374.1,167,156,153879,2,1.41193705501987
Pseudomonadota,GCF_009363615.1,NZ_CP045385.1,696,627,681438,2,0.9390006236743764
Pseudomonadota,GCF_009497835.1,NZ_CP032492.1,105,46,39648,2,0.958494618069086
Pseudomonadota,GCF_009497855.1,NZ_CP032497.1,93,39,30624,2,0.9147679324894517
Pseudomonadota,GCF_009650035.1,NZ_CP045829.1,106,46,45159,3,0.9438141004882727
Pseudomonadota,GCF_009650195.1,NZ_CP045856.1,274,236,238695,1,1.5735503560528994
Pseudomonadota,GCF_009650355.1,NZ_CP045054.1,242,193,167268,1,0.7658579362759427
Pseudomonadota,GCF_009650375.1,NZ_CP045058.1,244,193,167061,1,0.765807962529274
Pseudomonadota,GCF_009650395.1,NZ_CP045061.1,240,188,153633,1,0.7778493238892467
Pseudomonadota,GCF_009664245.1,NZ_CP026526.1,1326,1140,1076814,1,1.3707556427870462
Pseudomonadota,GCF_009664245.1,NZ_CP026527.1,1497,1336,1377408,1,1.4758004926108377
Pseudomonadota,GCF_009664515.1,NZ_CP045933.1,124,53,62004,4,1.126492373901127
Pseudomonadota,GCF_009671105.1,NZ_CP046005.1,94,43,48558,1,1.0931937172774868
Pseudomonadota,GCF_009676865.1,NZ_CP046066.1,1628,1437,1525719,4,0.8578159799748538
Pseudomonadota,GCF_009696665.2,NZ_CP102353.1,288,254,257877,5,1.2067062074224943
Pseudomonadota,GCF_009696685.2,NZ_CP102356.1,288,253,257106,5,1.2068882991716827
Pseudomonadota,GCF_009708195.1,NZ_CP046163.1,1625,1433,1516548,4,0.8588047048275758
Pseudomonadota,GCF_009708995.1,NZ_CP039041.1,229,171,168789,2,1.6627984580864164
Pseudomonadota,GCF_009720465.1,NZ_CP041960.1,107,50,51954,2,1.0191981931112366
Pseudomonadota,GCF_009728585.1,NZ_CP040452.1,1353,1178,1073649,12,1.0723722225056431
Pseudomonadota,GCF_009728975.1,NZ_CP046272.1,128,65,70656,1,1.280943025540275
Pseudomonadota,GCF_009728975.1,NZ_CP046273.1,62,54,48135,1,0.933993399339934
Pseudomonadota,GCF_009730455.1,NZ_CP046333.1,2286,1992,2090199,5,1.719794155337319
Pseudomonadota,GCF_009738145.1,NZ_CP045191.1,116,60,71577,4,1.066933208383268
Pseudomonadota,GCF_009755625.1,NZ_CP046610.1,149,99,99531,1,0.4845748683220466
Pseudomonadota,GCF_009831665.3,NZ_CP072651.1,39,35,32430,1,1.1717171717171715
Pseudomonadota,GCF_009866925.2,NZ_CP026930.2,138,114,82887,1,1.0709939148073022
Pseudomonadota,GCF_009867015.2,NZ_CP026938.2,99,47,52566,2,0.9789122911949416
Pseudomonadota,GCF_009884415.1,NZ_CP045677.1,118,70,81690,1,0.8688783570300159
Pseudomonadota,GCF_009909505.1,NZ_CP047663.1,104,56,49320,3,1.0135207324537188
Pseudomonadota,GCF_009914215.2,NZ_CP039845.2,411,189,234024,5,1.221620395144219
Pseudomonadota,GCF_009914295.1,NZ_CP041630.1,90,48,51327,2,1.005818303561238
Pseudomonadota,GCF_009931035.1,NZ_CP030306.1,113,57,66903,2,1.032951549806484
Pseudomonadota,GCF_009931175.1,NZ_CP030322.1,113,57,68028,2,1.002891719643503
Pseudomonadota,GCF_009931375.1,NZ_CP035902.1,224,145,136803,1,0.129136400322841
Pseudomonadota,GCF_009936375.1,NZ_AP022333.1,194,159,267084,2,1.2074448807381444
Pseudomonadota,GCF_009936375.1,NZ_AP022336.1,25,14,13656,2,1.19439304219097
Pseudomonadota,GCF_009949145.1,NZ_CP041417.1,316,297,256395,4,0.6791944707743893
Pseudomonadota,GCF_009949705.1,NZ_CP041423.1,122,52,62259,4,1.0587971537880054
Pseudomonadota,GCF_009950125.1,NZ_CP041426.1,115,59,65667,3,1.0758738252912574
Pseudomonadota,GCF_010092565.1,NZ_CP048065.1,38,18,14799,2,0.911883781852822
Pseudomonadota,GCF_010319625.1,NZ_AP019819.1,134,64,63981,1,1.3333333333333333
Pseudomonadota,GCF_010365325.1,NZ_CP048306.1,124,54,61494,4,1.0820468991590633
Pseudomonadota,GCF_010365585.1,NZ_CP048385.1,114,112,118827,1,0.4899777282850779
Pseudomonadota,GCF_010450895.1,NZ_CP048425.1,261,244,247179,2,1.424541383171693
Pseudomonadota,GCF_011006575.1,NZ_CP047636.1,110,58,67971,1,1.1882460973370064
Pseudomonadota,GCF_011039955.1,NZ_CP049317.1,1738,1553,1571592,2,1.2651815624180744
Pseudomonadota,GCF_011039955.1,NZ_CP049318.1,1588,1393,1448649,2,1.2669848039139928
Pseudomonadota,GCF_011039955.1,NZ_CP049321.1,170,94,110022,2,1.2565672753473598
Pseudomonadota,GCF_011046245.1,NZ_CP049244.1,1091,1046,1127340,2,1.438061632685385
Pseudomonadota,GCF_011046895.1,NZ_CP049248.1,108,83,101826,3,1.397003184593441
Pseudomonadota,GCF_011046895.1,NZ_CP049249.1,1055,990,1048983,3,1.4391653345077582
Pseudomonadota,GCF_011129215.1,NZ_CP040026.1,113,59,69501,1,0.8448687350835323
Pseudomonadota,GCF_011304815.1,NZ_CP035549.1,104,44,37038,2,0.968075051469212
Pseudomonadota,GCF_011306175.1,NZ_CP049914.1,521,474,476901,3,0.8962018933905919
Pseudomonadota,GCF_011405015.1,NZ_AP022338.1,258,223,202755,1,0.0197171024432061
Pseudomonadota,GCF_011493005.1,NZ_CP049157.1,1744,1556,1572822,2,1.2656874268875211
Pseudomonadota,GCF_011493005.1,NZ_CP049158.1,1587,1391,1446225,2,1.2669071476306757
Pseudomonadota,GCF_011604525.1,NZ_CP050093.1,470,413,440535,1,0.4430658395037022
Pseudomonadota,GCF_011769725.1,NZ_CP050365.1,107,60,74853,1,0.8556933483652762
Pseudomonadota,GCF_011801365.1,NZ_CP041042.1,68,65,70887,2,1.5197144227487442
Pseudomonadota,GCF_011996285.1,NZ_CP049807.1,48,14,9003,1,0.968944099378882
Pseudomonadota,GCF_012029695.2,NZ_CP061391.1,110,54,68919,2,1.1774638714879364
Pseudomonadota,GCF_012029945.2,NZ_CP061398.1,119,65,75375,2,0.990188248716486
Pseudomonadota,GCF_012272715.1,NZ_CP050905.1,116,54,66720,1,0.8554112554112554
Pseudomonadota,GCF_012272735.1,NZ_CP050908.1,116,54,66720,1,0.8554112554112554
Pseudomonadota,GCF_012524235.2,NZ_CP053575.1,77,77,78201,7,1.19955407392484
Pseudomonadota,GCF_012562255.1,NZ_CP051133.1,129,62,64965,1,1.313915857605178
Pseudomonadota,GCF_012974525.1,NZ_CP052881.1,82,41,36099,2,0.976483504992942
Pseudomonadota,GCF_012975085.1,NZ_CP044336.1,135,71,77547,1,1.29973474801061
Pseudomonadota,GCF_013046845.1,NZ_CP053193.1,123,59,63159,1,1.2762312633832975
Pseudomonadota,GCF_013084945.1,NZ_CP053233.1,122,52,56457,4,1.087617168085814
Pseudomonadota,GCF_013085885.1,NZ_CP048417.1,133,56,59124,1,1.3120567375886525
Pseudomonadota,GCF_013167175.1,NZ_CP038288.1,105,42,36036,3,0.954940859002352
Pseudomonadota,GCF_013167815.1,NZ_CP038378.1,105,41,35334,3,0.9657629818420445
Pseudomonadota,GCF_013168295.1,NZ_AP023149.1,112,57,68346,2,1.0399062019999028
Pseudomonadota,GCF_013201485.1,NZ_CP053753.1,125,54,63231,4,1.1211757182837714
Pseudomonadota,GCF_013267135.1,NZ_JABRWL010000003.1,383,317,293511,1,1.3179237631792378
Pseudomonadota,GCF_013282315.1,NZ_CP042885.1,138,112,101538,1,0.95873573309921
Pseudomonadota,GCF_013307145.1,NZ_CP021159.1,199,116,112389,1,0.1170247933884297
Pseudomonadota,GCF_013307165.1,NZ_CP023206.1,126,72,85293,1,0.1594594594594594
Pseudomonadota,GCF_013307435.2,NZ_CP102846.1,461,333,303174,1,0.1199192850965696
Pseudomonadota,GCF_013307435.2,NZ_CP102848.1,50,11,7302,1,0.105726872246696
Pseudomonadota,GCF_013317865.2,NZ_CP115927.1,210,164,147630,1,1.389114541023558
Pseudomonadota,GCF_013317955.2,NZ_CP169710.1,210,165,150138,1,1.384861407249467
Pseudomonadota,GCF_013317965.2,NZ_CP123850.1,210,165,149979,1,1.390282968499733
Pseudomonadota,GCF_013340785.1,NZ_AP023193.1,121,57,65847,4,1.0786894648313647
Pseudomonadota,GCF_013340805.1,NZ_AP023200.1,120,56,65142,4,1.078404229505261
Pseudomonadota,GCF_013340825.1,NZ_AP023206.1,358,347,348381,5,1.2087145691035523
Pseudomonadota,GCF_013340825.1,NZ_AP023207.1,83,79,77157,5,1.159430622595007
Pseudomonadota,GCF_013340825.1,NZ_AP023208.1,93,82,59085,5,1.2369541957623629
Pseudomonadota,GCF_013343615.1,NZ_CP039843.1,102,43,43599,2,1.0272020909387918
Pseudomonadota,GCF_013347285.1,NZ_CP054616.1,527,470,564591,14,1.955442548207999
Pseudomonadota,GCF_013347285.1,NZ_CP054617.1,632,527,574701,14,1.953752050186004
Pseudomonadota,GCF_013347285.1,NZ_CP054620.1,373,328,369996,14,1.9792637881516388
Pseudomonadota,GCF_013347285.1,NZ_CP054621.1,915,787,896787,14,1.934759707832552
Pseudomonadota,GCF_013371725.1,NZ_CP055258.1,109,66,64494,2,0.9560512394104816
Pseudomonadota,GCF_013373785.3,NZ_CP088289.1,296,223,239202,1,0.5576642335766423
Pseudomonadota,GCF_013373785.3,NZ_CP088291.1,116,89,102405,1,0.5563012677106637
Pseudomonadota,GCF_013374235.2,NZ_AP023222.2,106,45,45804,2,0.983988684582744
Pseudomonadota,GCF_013374295.2,NZ_AP023233.2,105,45,45489,2,1.0012886597938144
Pseudomonadota,GCF_013389615.1,NZ_CP058309.1,121,51,58467,3,1.106920931682187
Pseudomonadota,GCF_013391825.1,NZ_CP058356.1,112,54,63720,4,1.0549112461572148
Pseudomonadota,GCF_013426075.1,NZ_CP058654.1,98,50,48351,3,0.9149465685604292
Pseudomonadota,GCF_013426095.1,NZ_CP058659.1,97,50,48351,3,0.9149465685604292
Pseudomonadota,GCF_013426895.1,NZ_AP023176.1,2066,1852,1928703,1,1.9156902933708588
Pseudomonadota,GCF_013426915.1,NZ_AP023181.1,2036,1738,1764876,3,1.5266340393739712
Pseudomonadota,GCF_013426915.1,NZ_AP023182.1,1221,936,911394,3,1.4998641405766548
Pseudomonadota,GCF_013487745.1,NZ_CP049346.1,256,236,232083,2,1.4142620669801365
Pseudomonadota,GCF_013591455.1,NZ_CP055600.1,107,69,68208,1,0.7704918032786885
Pseudomonadota,GCF_013591455.1,NZ_CP055602.1,64,37,28878,1,1.4311926605504588
Pseudomonadota,GCF_013596835.1,NZ_CP055677.1,102,41,43650,2,1.0157398595873808
Pseudomonadota,GCF_013611495.1,NZ_CP055511.1,113,60,71778,2,1.0457334891876096
Pseudomonadota,GCF_013694285.1,NZ_CP059290.1,95,50,47622,2,1.0109649122807016
Pseudomonadota,GCF_013694425.1,NZ_CP059316.1,110,55,66771,2,1.0130064364022724
Pseudomonadota,GCF_013724605.1,NZ_CP056224.1,112,59,70554,1,1.2042628774422734
Pseudomonadota,GCF_013725595.1,NZ_CP056241.1,74,66,60471,1,1.121212121212121
Pseudomonadota,GCF_013727455.1,NZ_CP056259.1,74,66,60453,1,1.121212121212121
Pseudomonadota,GCF_013731155.1,NZ_CP056156.1,352,324,301599,5,0.9238162530830596
Pseudomonadota,GCF_013731305.1,NZ_CP056303.1,107,57,70023,2,1.0520988198153551
Pseudomonadota,GCF_013731735.1,NZ_CP056309.1,113,60,71928,2,1.0549434624332408
Pseudomonadota,GCF_013733095.1,NZ_CP056343.1,141,62,66231,1,1.2953020134228188
Pseudomonadota,GCF_013734035.1,NZ_CP056375.1,114,51,60402,1,0.4477611940298507
Pseudomonadota,GCF_013736155.1,NZ_CP056436.1,107,57,68067,2,1.0560914402661434
Pseudomonadota,GCF_013739755.1,NZ_CP056401.1,133,66,72882,1,1.2744360902255638
Pseudomonadota,GCF_013746655.1,NZ_CP056699.1,103,54,50955,4,0.9510285537871612
Pseudomonadota,GCF_013747755.1,NZ_CP056422.1,129,59,66618,1,1.294238683127572
Pseudomonadota,GCF_013791465.1,NZ_CP056836.1,134,63,71235,1,1.2974051896207586
Pseudomonadota,GCF_013801425.1,NZ_CP056962.1,111,58,66258,2,0.9880874595611084
Pseudomonadota,GCF_013801425.1,NZ_CP056963.1,110,49,50133,2,0.9995983145606872
Pseudomonadota,GCF_013801845.1,NZ_CP056969.1,112,58,66258,2,0.9880874595611084
Pseudomonadota,GCF_013801845.1,NZ_CP056970.1,110,49,50091,2,0.9989559521716196
Pseudomonadota,GCF_013812875.1,NZ_CP057105.1,90,45,51600,1,1.1988582302568982
Pseudomonadota,GCF_013813205.1,NZ_CP057094.1,111,57,65484,1,1.1728525980911984
Pseudomonadota,GCF_013820845.1,NZ_CP057246.1,103,55,51240,3,0.976725861398764
Pseudomonadota,GCF_013826045.1,NZ_CP057316.1,118,55,64029,1,0.5088536812674744
Pseudomonadota,GCF_013829265.1,NZ_CP057359.1,95,47,52005,2,1.0137108683942857
Pseudomonadota,GCF_013886195.1,NZ_CP057563.1,107,40,42105,3,1.1400028166152028
Pseudomonadota,GCF_013886195.1,NZ_CP057564.1,69,37,29766,3,1.2492334851572722
Pseudomonadota,GCF_013886335.1,NZ_CP057567.1,107,40,41931,3,1.1380999120602482
Pseudomonadota,GCF_013886335.1,NZ_CP057568.1,67,36,29088,3,1.233711468351317
Pseudomonadota,GCF_013892435.1,NZ_CP057658.1,122,56,64188,4,1.0894066182247495
Pseudomonadota,GCF_013923185.1,NZ_CP058059.1,91,46,51426,2,1.0225051603551123
Pseudomonadota,GCF_014058445.2,NZ_CP058684.1,102,44,38436,3,0.950892485809742
Pseudomonadota,GCF_014109805.1,NZ_CP059402.1,25,18,16560,1,0.4786324786324786
Pseudomonadota,GCF_014169415.1,NZ_AP022163.1,100,52,53655,2,1.0154476200392175
Pseudomonadota,GCF_014169415.1,NZ_AP022164.1,65,35,28668,2,1.1318817689530687
Pseudomonadota,GCF_014169495.1,NZ_AP022187.1,5,3,741,2,2.5000000000000004
Pseudomonadota,GCF_014169595.1,NZ_AP022217.1,106,46,43044,4,0.943316664810092
Pseudomonadota,GCF_014169655.1,NZ_AP022239.1,119,50,60273,1,0.8129032258064516
Pseudomonadota,GCF_014170615.1,NZ_CP059910.1,102,45,44646,3,0.9400997570036336
Pseudomonadota,GCF_014171015.1,NZ_AP022089.1,123,52,61176,3,1.1097803352181608
Pseudomonadota,GCF_014189455.1,NZ_CP050299.1,535,430,400977,1,1.7648857184451885
Pseudomonadota,GCF_014189505.1,NZ_CP050302.1,396,351,359613,2,1.253552341731221
Pseudomonadota,GCF_014218315.1,NZ_AP023327.1,67,47,38805,2,1.315623182009669
Pseudomonadota,GCF_014233485.1,NZ_CP048245.1,99,66,57711,1,0.4769381746810598
Pseudomonadota,GCF_014322245.1,NZ_CP047974.1,100,40,46929,1,0.8391089108910891
Pseudomonadota,GCF_014495765.1,NZ_CP061056.1,109,59,72603,1,1.1916666666666669
Pseudomonadota,GCF_014495785.1,NZ_CP061065.1,109,59,72603,1,1.1916666666666669
Pseudomonadota,GCF_014596815.2,NZ_CP115026.1,121,58,65382,1,1.3528183716075155
Pseudomonadota,GCF_014596895.2,NZ_CP115037.1,124,58,60654,1,1.3135391923990498
Pseudomonadota,GCF_014623225.1,NZ_CP031350.1,184,161,131856,4,0.7214551042321019
Pseudomonadota,GCF_014623225.1,NZ_CP031351.1,102,41,44499,4,0.9193632764550022
Pseudomonadota,GCF_014681765.1,NZ_CP061502.1,398,330,341742,1,0.4609781477627471
Pseudomonadota,GCF_014705805.1,NZ_CP061515.1,116,54,66678,1,0.8554112554112554
Pseudomonadota,GCF_014705965.1,NZ_CP061531.1,120,58,64209,4,1.0615636189497095
Pseudomonadota,GCF_014770895.1,NZ_CP061756.1,102,72,74553,3,0.8992715526189038
Pseudomonadota,GCF_014770895.1,NZ_CP061757.1,118,58,65922,3,1.0762588694925437
Pseudomonadota,GCF_014771055.1,NZ_CP061761.1,9,6,4917,1,0.6422018348623854
Pseudomonadota,GCF_014771415.1,NZ_CP061745.1,116,60,67521,1,1.286008230452675
Pseudomonadota,GCF_014826015.1,NZ_CP058619.1,107,51,48144,3,1.0260175437854446
Pseudomonadota,GCF_014854595.1,NZ_CP062197.1,227,200,225030,2,1.0728795752230205
Pseudomonadota,GCF_014904175.2,NZ_CP075475.1,111,56,69660,1,1.1366223908918407
Pseudomonadota,GCF_014904265.2,NZ_CP075488.1,112,56,69660,1,1.1366223908918407
Pseudomonadota,GCF_014962565.1,NZ_CP063155.1,108,49,45327,3,0.9952926463518272
Pseudomonadota,GCF_015136055.1,NZ_AP022453.1,128,58,60393,1,1.3514150943396226
Pseudomonadota,GCF_015136315.1,NZ_AP022466.1,348,253,217185,1,0.3368379289823447
Pseudomonadota,GCF_015139375.1,NZ_AP022542.1,125,56,60846,4,1.075819660778886
Pseudomonadota,GCF_015139375.1,NZ_AP022544.1,96,38,33789,4,1.0150192053661695
Pseudomonadota,GCF_015169775.1,NZ_CP063446.1,522,489,550194,1,0.2865643778075958
Pseudomonadota,GCF_015219805.1,NZ_CP063217.1,111,57,67791,1,0.8128797083839612
Pseudomonadota,GCF_015224665.2,NZ_CP062259.2,216,106,117321,1,2.166666666666667
Pseudomonadota,GCF_015238615.1,NZ_CP047967.1,123,66,70620,1,1.2450704225352112
Pseudomonadota,GCF_015238655.1,NZ_CP050338.1,113,60,68400,1,1.2084870848708489
Pseudomonadota,GCF_015238895.1,NZ_CP050344.1,113,60,68400,1,1.2084870848708489
Pseudomonadota,GCF_015239135.1,NZ_CP050350.1,113,60,68400,1,1.2084870848708489
Pseudomonadota,GCF_015239295.1,NZ_CP050356.1,113,60,68400,1,1.2084870848708489
Pseudomonadota,GCF_015277915.1,NZ_CP063862.1,111,57,58938,2,1.0782190650450256
Pseudomonadota,GCF_015277955.1,NZ_CP063853.1,111,57,70485,2,1.034849312850406
Pseudomonadota,GCF_015278055.1,NZ_CP063873.1,111,59,67167,2,1.0131144148451126
Pseudomonadota,GCF_015278095.1,NZ_CP063882.1,113,58,68268,2,1.0320807997995949
Pseudomonadota,GCF_015353075.1,NZ_CP064188.1,2069,1815,1784448,1,0.2348865100164349
Pseudomonadota,GCF_015355875.1,NZ_CP064259.1,371,256,245844,2,1.027474645957058
Pseudomonadota,GCF_015355895.1,NZ_CP064213.1,113,53,69105,2,1.0384839553046576
Pseudomonadota,GCF_015500075.1,NZ_CP045499.1,355,281,252279,1,1.6382759331820995
Pseudomonadota,GCF_015534835.1,NZ_CP064676.1,106,49,44115,2,0.9733680731634812
Pseudomonadota,GCF_015535055.1,NZ_CP064658.1,116,60,67515,1,1.286008230452675
Pseudomonadota,GCF_015535055.1,NZ_CP064659.1,83,74,65133,1,0.9698492462311558
Pseudomonadota,GCF_015571535.1,NZ_CP062814.1,117,55,62517,4,1.0209322422316605
Pseudomonadota,GCF_015571555.1,NZ_CP062816.1,116,60,57927,2,0.9129456674453188
Pseudomonadota,GCF_015571555.1,NZ_CP062820.1,117,92,76851,2,1.0046333549643087
Pseudomonadota,GCF_015571615.1,NZ_CP062827.1,116,60,57918,2,0.9122831874456284
Pseudomonadota,GCF_015571615.1,NZ_CP062831.1,117,92,76827,2,1.0052862863383432
Pseudomonadota,GCF_015571635.1,NZ_CP062837.1,112,87,70977,1,1.2540192926045015
Pseudomonadota,GCF_015571655.1,NZ_CP062839.1,118,61,59145,2,0.9189454715199148
Pseudomonadota,GCF_015571655.1,NZ_CP062843.1,118,92,76881,2,1.0048165989809468
Pseudomonadota,GCF_015571775.1,NZ_CP062884.1,117,60,58020,2,0.9116396761133604
Pseudomonadota,GCF_015571775.1,NZ_CP062888.1,116,91,75837,2,0.99171945463868
Pseudomonadota,GCF_015571795.1,NZ_CP062890.1,92,45,43116,3,1.0376745783802752
Pseudomonadota,GCF_015571815.1,NZ_CP062860.1,91,40,48273,2,0.9658847812483324
Pseudomonadota,GCF_015571875.1,NZ_CP062900.1,117,92,76989,1,1.2568875651526434
Pseudomonadota,GCF_015571895.1,NZ_CP062902.1,97,56,53667,2,0.9780081334291952
Pseudomonadota,GCF_015571915.1,NZ_CP062914.1,122,64,71412,4,1.0567328426819151
Pseudomonadota,GCF_015571935.1,NZ_CP062920.1,116,49,65274,1,0.862876254180602
Pseudomonadota,GCF_015571955.1,NZ_CP062905.1,92,40,48273,2,0.9658847812483324
Pseudomonadota,GCF_015694045.1,NZ_CP065165.1,111,58,72828,2,1.044339057967678
Pseudomonadota,GCF_015992425.1,NZ_CP065450.1,111,57,66738,1,0.8416458852867831
Pseudomonadota,GCF_016066025.1,NZ_CP065827.1,118,52,49005,2,1.0141871227364183
Pseudomonadota,GCF_016127695.1,NZ_CP066033.1,108,45,42885,4,0.9219691004182984
Pseudomonadota,GCF_016406285.1,NZ_CP066358.1,1510,1354,1409433,1,1.480514794322829
Pseudomonadota,GCF_016406285.1,NZ_CP066361.1,1386,1206,1132629,1,1.3727575746226734
Pseudomonadota,GCF_016432785.1,NZ_CP061103.1,106,58,52884,4,0.926052630338478
Pseudomonadota,GCF_016446335.1,NZ_CP048823.1,102,61,54708,2,0.9239704684449386
Pseudomonadota,GCF_016454265.1,NZ_CP051361.1,101,42,42372,2,1.0484235970229323
Pseudomonadota,GCF_016454345.1,NZ_CP051374.1,177,166,154317,2,0.914673159923731
Pseudomonadota,GCF_016653695.1,NZ_CP067418.1,318,237,251373,1,0.3780510879848628
Pseudomonadota,GCF_016756555.1,NZ_AP023253.1,74,40,43299,1,0.2457002457002457
Pseudomonadota,GCF_016800965.1,NZ_CP068974.1,118,51,60474,2,0.9815162907268172
Pseudomonadota,GCF_016806005.1,NZ_CP019354.1,118,59,67245,4,1.0793457794675343
Pseudomonadota,GCF_016806065.1,NZ_CP032406.1,430,379,388683,1,1.636228102869922
Pseudomonadota,GCF_016806125.1,NZ_CP047170.1,465,426,450087,1,1.646140058891307
Pseudomonadota,GCF_016864375.1,NZ_CP069356.1,1269,1001,924405,4,0.8378737195443933
Pseudomonadota,GCF_016864375.1,NZ_CP069358.1,484,336,334353,4,0.8089694525620126
Pseudomonadota,GCF_016864375.1,NZ_CP069359.1,398,305,304995,4,0.8582206073101508
Pseudomonadota,GCF_016864395.1,NZ_CP017778.1,237,142,144891,2,1.0952427444091275
Pseudomonadota,GCF_016889305.1,NZ_CP069498.1,124,67,64239,1,0.6766076421248836
Pseudomonadota,GCF_016889565.1,NZ_CP069714.1,95,45,50196,2,0.967566351776878
Pseudomonadota,GCF_016890005.1,NZ_CP069570.1,101,47,43167,2,1.0431458897922312
Pseudomonadota,GCF_016903235.1,NZ_CP069855.1,97,52,64737,2,1.0387054007820138
Pseudomonadota,GCF_016903315.1,NZ_CP069885.1,109,47,43491,4,0.9562013311484026
Pseudomonadota,GCF_016903315.1,NZ_CP069886.1,109,58,53532,4,0.9740913425675948
