Genome_ID,Plasmid_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,replication_DNA_repair_and_recombination_count,replication_DNA_repair_and_recombination_percent,replication_Machinery_Elongation_count,replication_Machinery_Elongation_percent,replication_Maintenance_Partition_count,replication_Maintenance_Partition_percent,replication_Replication_Initiator_count,replication_Replication_Initiator_percent,transcription_Core_transcription_machinery_count,transcription_Core_transcription_machinery_percent,transcription_Initiation_and_promoter_recognition_count,transcription_Initiation_and_promoter_recognition_percent,transcription_Termination_and_anti_termination_count,transcription_Termination_and_anti_termination_percent,transcription_Transcription_regulation_count,transcription_Transcription_regulation_percent,translation_Regulation_and_Control_count,translation_Regulation_and_Control_percent,translation_Ribosomal_RNA_count,translation_Ribosomal_RNA_percent,translation_Ribosomal_proteins_count,translation_Ribosomal_proteins_percent,translation_Ribosome_assembly_and_maturation_count,translation_Ribosome_assembly_and_maturation_percent,translation_aaRS_count,translation_aaRS_percent,translation_tRNA_count,translation_tRNA_percent
GCF_013376815.1,NZ_CP056778.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,2,1.2903,1,1.2987,1,2.6316,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013376835.1,NZ_CP056780.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter pasteurii,0,0.0,0,0.0,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013376835.1,NZ_CP056781.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter pasteurii,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013376835.1,NZ_CP056782.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter pasteurii,3,1.9355,0,0.0,3,7.8947,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.5455
GCF_013376855.2,NZ_CP056785.1,,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,0,0.0,0,0.0,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013376935.1,NZ_CP039438.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,2,1.2903,0,0.0,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013376955.1,NZ_CP039440.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,2,1.2903,0,0.0,0,0.0,3,2.1583,0,0.0,0,0.0,0,0.0,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013377175.1,NZ_CP046899.1,,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,0,0.0,1,1.2987,1,2.6316,0,0.0,0,0.0,0,0.0,0,0.0,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013377175.1,NZ_CP046900.1,,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,0,0.0,0,0.0,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013377175.1,NZ_CP046901.1,,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013377315.1,NZ_CP039442.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,3,1.9355,0,0.0,4,10.5263,1,0.7194,0,0.0,1,1.9608,1,2.9412,8,1.5656,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013377335.1,NZ_CP039444.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,3,1.9355,0,0.0,4,10.5263,1,0.7194,0,0.0,1,1.9608,1,2.9412,8,1.5656,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013377355.1,NZ_CP039446.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,3,1.9355,0,0.0,4,10.5263,1,0.7194,0,0.0,1,1.9608,1,2.9412,8,1.5656,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378015.1,NZ_CP055303.1,,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia pernigra,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378015.1,NZ_CP055304.1,,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia pernigra,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378095.1,NZ_CP015960.1,,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia caribensis,3,1.9355,0,0.0,1,2.6316,1,0.7194,0,0.0,3,5.8824,0,0.0,26,5.0881,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.5455
GCF_013378155.1,NZ_CP039937.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378155.1,NZ_CP039938.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378175.1,NZ_CP039940.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378175.1,NZ_CP039941.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378195.1,NZ_CP039943.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378195.1,NZ_CP039944.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378215.1,NZ_CP039946.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378215.1,NZ_CP039947.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378235.1,NZ_CP039949.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378235.1,NZ_CP039950.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378255.1,NZ_CP039952.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,2,5.2632,1,0.7194,0,0.0,1,1.9608,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378255.1,NZ_CP039953.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378275.1,NZ_CP039955.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,2,5.2632,1,0.7194,0,0.0,1,1.9608,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378275.1,NZ_CP039956.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378295.1,NZ_CP039958.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378295.1,NZ_CP039959.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378315.1,NZ_CP039961.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013378315.1,NZ_CP039962.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013388275.1,NZ_CP058224.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,2,1.2903,1,1.2987,1,2.6316,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013388275.1,NZ_CP058225.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,2,1.2903,0,0.0,2,5.2632,1,0.7194,0,0.0,0,0.0,1,2.9412,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389415.1,NZ_CP058254.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389435.1,NZ_CP058263.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,8,1.5656,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_013389435.1,NZ_CP058264.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,1,1.9608,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389435.1,NZ_CP058265.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389435.1,NZ_CP058266.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,6,1.1742,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,13,59.0909
GCF_013389435.1,NZ_CP058267.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,1,2.9412,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389435.1,NZ_CP058268.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,1,1.9608,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389435.1,NZ_CP058269.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,16,72.7273
GCF_013389435.1,NZ_CP058270.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389435.1,NZ_CP058271.1,,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389555.1,NZ_CP058294.1,,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni,0,0.0,1,1.2987,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389575.1,NZ_CP058300.1,,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni,0,0.0,1,1.2987,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389615.1,NZ_CP058309.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1,0.6452,4,5.1948,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,1,1.8868,3,13.6364
GCF_013389615.1,NZ_CP058310.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,0,0.0,2,5.2632,4,2.8777,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389615.1,NZ_CP058311.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,2,1.2903,0,0.0,0,0.0,3,2.1583,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389635.1,NZ_CP058319.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,4,2.5806,2,2.5974,1,2.6316,1,0.7194,0,0.0,1,1.9608,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389635.1,NZ_CP058320.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,0,0.0,0,0.0,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389695.1,NZ_CP058303.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,1,1.2987,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389695.1,NZ_CP058304.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,3,1.9355,0,0.0,2,5.2632,1,0.7194,0,0.0,0,0.0,1,2.9412,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389695.1,NZ_CP058305.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,0,0.0,2,5.2632,4,2.8777,0,0.0,0,0.0,0,0.0,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389715.1,NZ_CP058313.1,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013389715.1,NZ_CP058314.1,,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013390245.1,NZ_CP046503.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,5,3.2258,2,2.5974,2,5.2632,1,0.7194,0,0.0,0,0.0,0,0.0,8,1.5656,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013390245.1,NZ_CP046504.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,1,0.6452,0,0.0,2,5.2632,1,0.7194,0,0.0,0,0.0,1,2.9412,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013390245.1,NZ_CP046505.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,1,0.6452,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013390245.1,NZ_CP046506.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,1,0.6452,0,0.0,1,2.6316,1,0.7194,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013390265.1,NZ_CP053297.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,1,1.2987,1,2.6316,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013390265.1,NZ_CP053298.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1,0.6452,0,0.0,1,2.6316,4,2.8777,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013391125.1,NZ_CP058341.1,,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013391825.1,NZ_CP058356.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,1,2.9412,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,1,1.8868,4,18.1818
GCF_013391825.1,NZ_CP058357.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,0,0.0,2,5.2632,3,2.1583,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393825.1,NZ_CP040091.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0,0.0,1,1.2987,1,2.6316,1,0.7194,0,0.0,0,0.0,1,2.9412,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393825.1,NZ_CP040092.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1,0.6452,1,1.2987,1,2.6316,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393905.1,NZ_CP040273.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C052,4,2.5806,1,1.2987,1,2.6316,1,0.7194,0,0.0,2,3.9216,0,0.0,7,1.3699,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393905.1,NZ_CP040274.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C052,3,1.9355,0,0.0,1,2.6316,1,0.7194,0,0.0,1,1.9608,0,0.0,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393905.1,NZ_CP040275.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C052,1,0.6452,1,1.2987,1,2.6316,1,0.7194,0,0.0,2,3.9216,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393905.1,NZ_CP040276.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C052,2,1.2903,1,1.2987,1,2.6316,1,0.7194,0,0.0,3,5.8824,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393905.1,NZ_CP040277.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C052,0,0.0,3,3.8961,1,2.6316,0,0.0,0,0.0,1,1.9608,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393905.1,NZ_CP040278.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C052,0,0.0,0,0.0,1,2.6316,0,0.0,0,0.0,1,1.9608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393905.1,NZ_CP040279.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C052,1,0.6452,0,0.0,1,2.6316,1,0.7194,0,0.0,1,1.9608,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,90.9091
GCF_013393905.1,NZ_CP040280.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C052,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393925.1,NZ_CP040282.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C057,3,1.9355,2,2.5974,1,2.6316,1,0.7194,0,0.0,2,3.9216,0,0.0,2,0.3914,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393925.1,NZ_CP040283.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C057,3,1.9355,3,3.8961,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393925.1,NZ_CP040284.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C057,0,0.0,0,0.0,2,5.2632,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393925.1,NZ_CP040285.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C057,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393925.1,NZ_CP040286.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C057,1,0.6452,0,0.0,1,2.6316,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_013393925.1,NZ_CP040287.1,,Cyanobacteriota,Cyanophyceae,Nostocales,Nostocaceae,Nostoc,Nostoc sp. C057,0,0.0,0,0.0,1,2.6316,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
