GCF_ID,Plasmid_ID,Length,Total_tRNA,sample_id,num_contigs,size,gc,md5,rep_type(s),rep_type_accession(s),relaxase_type(s),relaxase_type_accession(s),mpf_type,mpf_type_accession(s),orit_type(s),orit_accession(s),predicted_mobility,mash_nearest_neighbor,mash_neighbor_distance,mash_neighbor_identification,primary_cluster_id,secondary_cluster_id,predicted_host_range_overall_rank,predicted_host_range_overall_name,observed_host_range_ncbi_rank,observed_host_range_ncbi_name,reported_host_range_lit_rank,reported_host_range_lit_name,associated_pmid(s),has_tRNA,mobility_status,size_group
GCF_037941305.1,NZ_CP149760.1,117553,47,"NZ_CP149760.1 Clostridioides difficile strain Z1322HCD0018 plasmid pZ1322HCD0018-2, complete sequence",1.0,117553.0,0.3327435284509966,5154bcf9b44e88c7842470d7fb3d9672,-,-,-,-,-,-,-,-,non-mobilizable,CP033217,0.0230782,Clostridioides difficile,AE016,AN716,genus,Clostridioides,genus,Clostridioides,-,-,-,True,available,≥100 kb
GCF_041319955.1,NZ_CP101105.1,110978,1,"NZ_CP101105.1 Citrobacter werkmanii strain OT56 plasmid unnamed2, complete sequence",1.0,110978.0,0.5080015858999081,2d48af3d8b7d2f03c276635cb98fa753,IncFIB,000104__CP010386_00052,-,-,-,-,-,-,non-mobilizable,CP042573,0.0204789,Enterobacter hormaechei,AA752,AJ088,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,11254626; 19482926; 15781495; 20851899; 16257053,True,available,≥100 kb
GCF_046097145.1,NZ_CP175668.1,364750,1,"NZ_CP175668.1 Citrobacter portucalensis strain CRNMS3 plasmid pNDM-CRNMS3, complete sequence",1.0,364750.0,0.4750294722412611,0ff5186aa9ebf266ec810ee9c8840fe2,"IncHI2A,rep_cluster_1088","BX664015,000340__KU353730",MOBH,NC_012555_00231,MPF_F,"NC_005211_00005,NC_009838_00006,NC_021845_00017,NC_005211_00030,NC_005211_00200,NC_005211_00207,NC_005211_00012",MOBH,NC_017500,conjugative,CP035634,0.00748619,Enterobacter cloacae,AA739,AJ058,order,Enterobacterales,order,Enterobacterales,order,Enterobacterales,20851899,True,available,≥100 kb
GCF_049991395.1,NZ_CP188234.1,78286,1,"NZ_CP188234.1 Clostridium butyricum strain D1 plasmid p2, complete sequence",1.0,78286.0,0.299772628567049,28e434eb24a7dc029c80d418904e404d,-,-,-,-,-,-,-,-,non-mobilizable,KY270848,0.295981,Enterococcus faecalis,AF569,AP534,-,-,-,-,-,-,-,True,available,<100 kb
GCF_000022905.1,NC_010813.1,29037,1,"NC_010813.1 Corynebacterium aurimucosum ATCC 700975 plasmid pET44827, complete sequence",1.0,29037.0,0.5331818025278093,c7794c1370b557e3f6b1994a2b7d7721,rep_cluster_1173,000455__AF024666_00026,MOBF,NC_010813_00026,-,-,-,-,mobilizable,FM164414,0.0,Corynebacterium aurimucosum ATCC 700975,AD185,AM645,genus,Corynebacterium,genus,Corynebacterium,-,-,-,True,available,<100 kb
GCF_001579785.1,NZ_CP013615.1,404393,12,"NZ_CP013615.1 Clostridium perfringens strain JP838 plasmid pJFP838A, complete sequence",1.0,404393.0,0.2474399903064593,3888ad59a984a91f65e703dcfb5ba847,-,-,-,-,-,-,-,-,non-mobilizable,MG205643,0.23011,Paeniclostridium sordellii,AD705,AN337,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_016728685.1,NZ_CP068164.1,29038,1,"NZ_CP068164.1 Corynebacterium aurimucosum strain FDAARGOS_1110 plasmid unnamed, complete sequence",1.0,29038.0,0.5331634410083339,91c4f9b158789e8e60846c0a50939dc3,rep_cluster_1173,000455__AF024666_00026,MOBF,NC_010813_00026,-,-,-,-,mobilizable,FM164414,9.55247e-05,Corynebacterium aurimucosum ATCC 700975,AD185,AM645,genus,Corynebacterium,genus,Corynebacterium,-,-,-,True,available,<100 kb
GCF_020080045.1,NZ_CP083452.1,372730,8,"NZ_CP083452.1 Comamonas odontotermitis strain WLL plasmid unnamed1, complete sequence",1.0,372730.0,0.6212700882676468,c7db8a27172c6a575a0a9ddbef64ea08,-,-,-,-,-,-,-,-,non-mobilizable,CP011515,0.203604,Mitsuaria sp. 7,AD868,AN536,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_020138415.1,NZ_CP075921.1,37526,1,NZ_CP075921.1 Clostridium perfringens strain CPLi3-1 plasmid pCPCPLi3-1_4,1.0,37526.0,0.2795928156478175,ed003d36a680e7e824cf3dfa4151d14f,-,-,-,-,-,-,-,-,non-mobilizable,MK275620,0.0357395,Clostridium perfringens,AD948,AN644,genus,Clostridium,genus,Clostridium,-,-,-,True,available,<100 kb
GCF_020138475.1,NZ_CP075931.1,40700,2,NZ_CP075931.1 Clostridium perfringens strain CPI 57K-1 plasmid pCPCPI57K-1_1,1.0,40700.0,0.2812776412776412,9d85e73b2f58cf8127b1806abf7b9b8e,-,-,-,-,-,-,-,-,non-mobilizable,CP019579,0.110193,Clostridium perfringens,AD947,AN643,-,-,-,-,-,-,-,True,available,<100 kb
GCF_020138515.1,NZ_CP075943.1,40699,2,NZ_CP075943.1 Clostridium perfringens strain CPI 39-1a plasmid pCPCPI39-1_2,1.0,40699.0,0.281284552446006,3666ba64ba182b20f563734efd3d098f,-,-,-,-,-,-,-,-,non-mobilizable,CP019579,0.111073,Clostridium perfringens,AD947,AN643,-,-,-,-,-,-,-,True,available,<100 kb
GCF_020138615.1,NZ_CP075960.1,38803,1,NZ_CP075960.1 Clostridium perfringens strain C645 plasmid pCPC645_4,1.0,38803.0,0.2819627348400896,8ca236c8ff46f556c801c5c54eec34e9,-,-,-,-,-,-,-,-,non-mobilizable,MK275620,0.0706202,Clostridium perfringens,AD948,AN644,-,-,-,-,-,-,-,True,available,<100 kb
GCF_020139275.1,NZ_CP076003.1,40156,2,NZ_CP076003.1 Clostridium perfringens strain AAD 1527a plasmid pCPAAD1527_3,1.0,40156.0,0.2821994222532125,e3d8c9d52e68825598ca244f70ff395b,-,-,-,-,-,-,-,-,non-mobilizable,CP019579,0.1233,Clostridium perfringens,AD947,AN643,-,-,-,-,-,-,-,True,available,<100 kb
GCF_020139295.1,NZ_CP076006.1,40393,1,NZ_CP076006.1 Clostridium perfringens strain 1293/86 plasmid pCP1293-86_2,1.0,40393.0,0.2816577129700691,85472c90e5dc4edc36082ef9906d6a96,-,-,-,-,-,-,-,-,non-mobilizable,MK275620,0.0680698,Clostridium perfringens,AD948,AN644,-,-,-,-,-,-,-,True,available,<100 kb
GCF_024599955.1,NZ_CP102306.1,37965,1,"NZ_CP102306.1 Clostridium perfringens strain JXNC-3B plasmid unnamed4, complete sequence",1.0,37965.0,0.2812063742921111,b871829807e302642f58571e4171de61,-,-,-,-,-,-,-,-,non-mobilizable,MK275620,0.00748619,Clostridium perfringens,AD948,AN644,genus,Clostridium,genus,Clostridium,-,-,-,True,available,<100 kb
GCF_026072755.1,NZ_AP025230.1,41395,2,"NZ_AP025230.1 Clostridium perfringens E strain CP118 plasmid pCP118-41k, complete sequence",1.0,41395.0,0.2836816040584611,6a4f887ad76f2c13118e993359b210ae,-,-,-,-,-,-,-,-,non-mobilizable,CP019579,0.138572,Clostridium perfringens,AD947,AN643,-,-,-,-,-,-,-,True,available,<100 kb
GCF_026650925.1,NZ_CP086149.1,104777,1,"NZ_CP086149.1 Clostridium estertheticum strain CM034 plasmid pCM034-105, complete sequence",1.0,104777.0,0.2924019584450786,ae8baf07c2ea58c20623a2054c6e706d,-,-,-,-,-,-,-,-,non-mobilizable,CP015757,0.219531,Clostridium estertheticum subsp. estertheticum,AD547,AN139,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_027594565.1,NZ_CP087100.1,67041,1,"NZ_CP087100.1 Clostridium estertheticum strain CEST001 plasmid pCEST-001B, complete sequence",1.0,67041.0,0.2888530899002103,08684a62e072db40115201be2ee69145,-,-,-,-,-,-,-,-,non-mobilizable,CP015757,0.295981,Clostridium estertheticum subsp. estertheticum,AD547,AN139,-,-,-,-,-,-,-,True,available,<100 kb
GCF_030585465.1,NZ_CP077617.1,72483,1,"NZ_CP077617.1 Clostridium estertheticum strain CF001 plasmid pCF001-B, complete sequence",1.0,72483.0,0.2917787619165873,fb438f4f1f30226390a874e3f1759cba,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,<100 kb
GCF_030585485.1,NZ_CP077620.1,56957,1,"NZ_CP077620.1 Clostridium estertheticum strain CF007 plasmid pCF007-B, complete sequence",1.0,56957.0,0.2890952824060256,69f1414cbb0bb39c2936545c32849c85,-,-,-,-,-,-,-,-,non-mobilizable,CP013333,0.295981,Fusobacterium hwasookii ChDC F174,AF091,AP004,-,-,-,-,-,-,-,True,available,<100 kb
GCF_030585525.1,NZ_CP077626.1,64116,1,"NZ_CP077626.1 Clostridium estertheticum strain CF008 plasmid pCF008-B, complete sequence",1.0,64116.0,0.2864963503649635,e7754e825cb3f77c89e170abf285f8ee,-,-,-,-,-,-,-,-,non-mobilizable,CP015757,0.295981,Clostridium estertheticum subsp. estertheticum,AD547,AN139,-,-,-,-,-,-,-,True,available,<100 kb
GCF_030585545.1,NZ_CP077630.1,62229,1,"NZ_CP077630.1 Clostridium estertheticum strain CF004 plasmid pCF004-B, complete sequence",1.0,62229.0,0.2878561442414308,8800ff83e718883441e5341bb50e771e,-,-,-,-,-,-,-,-,non-mobilizable,NC_015688,0.295981,Clostridium acetobutylicum DSM 1731,AG440,AQ475,-,-,-,-,-,-,-,True,available,<100 kb
GCF_033128185.1,NZ_AP026813.1,138965,1,"NZ_AP026813.1 Clostridium tetani strain KHSU-144316-041 plasmid pKHSU-144316-041-2, complete sequence",1.0,138965.0,0.269305220739035,3ae9d5efbaf7f29e395424174826fccb,-,-,-,-,-,-,-,-,non-mobilizable,CP002411,0.263022,Clostridium botulinum BKT015925,AC736,AM057,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_037496145.1,NZ_CP148616.1,40882,2,"NZ_CP148616.1 Clostridium perfringens strain Z1323HCP0058 plasmid pZ1323HCP0058-4, complete sequence",1.0,40882.0,0.2823492001369796,a2d0ff479db63bb25c4389a12c26f721,-,-,-,-,-,-,-,-,non-mobilizable,CP019579,0.106845,Clostridium perfringens,AD947,AN643,-,-,-,-,-,-,-,True,available,<100 kb
GCF_037498835.1,NZ_CP148627.1,41832,2,"NZ_CP148627.1 Clostridium perfringens strain Z1323HCP0044 plasmid pZ1323HCP0044-4, complete sequence",1.0,41832.0,0.2825827117995793,fd8a5571d41cb106d3a4210b9255222b,-,-,-,-,-,-,-,-,non-mobilizable,CP019579,0.125715,Clostridium perfringens,AD947,AN643,-,-,-,-,-,-,-,True,available,<100 kb
GCF_037517435.1,NZ_CP148707.1,40814,2,"NZ_CP148707.1 Clostridium perfringens strain Z1322PCP0088 plasmid pZ1322PCP0088-3, complete sequence",1.0,40814.0,0.2810065173714902,c82270ac690405bf92611548e55aacdd,-,-,-,-,-,-,-,-,non-mobilizable,CP019579,0.118834,Clostridium perfringens,AD947,AN643,-,-,-,-,-,-,-,True,available,<100 kb
GCF_037522945.1,NZ_CP148728.1,40614,2,"NZ_CP148728.1 Clostridium perfringens strain Z1322HCP0014 plasmid pZ1322HCP0014-4, complete sequence",1.0,40614.0,0.2829812379967499,835769b4257930681f8b67472c4b4038,-,-,-,-,-,-,-,-,non-mobilizable,CP019579,0.11478,Clostridium perfringens,AD947,AN643,-,-,-,-,-,-,-,True,available,<100 kb
GCF_047150185.1,NZ_AP027085.1,41064,2,"NZ_AP027085.1 Clostridium perfringens A strain SNU61035 plasmid pSNU61035c, complete sequence",1.0,41064.0,0.2807812195597117,581ae7e298b1b08fac6745917651fce6,-,-,-,-,-,-,-,-,non-mobilizable,CP019579,0.102997,Clostridium perfringens,AD947,AN643,-,-,-,-,-,-,-,True,available,<100 kb
GCF_963227115.1,NZ_OY724135.1,40214,1,"NZ_OY724135.1 Companilactobacillus paralimentarius strain R19081 plasmid p1, complete sequence",1.0,40214.0,0.3645993932461331,3b36d200a776e2b6f0445ee19f4c160f,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,<100 kb
GCF_963227135.1,NZ_OY724140.1,40214,1,"NZ_OY724140.1 Companilactobacillus paralimentarius strain R19079 plasmid p2, complete sequence",1.0,40214.0,0.3645993932461331,961b7ed59c81cb17411b05e89c4ea823,-,-,-,-,-,-,-,-,non-mobilizable,CP031654,1.0,Escherichia coli,AA379,AI397,-,-,-,-,-,-,-,True,available,<100 kb
GCF_002156805.1,NZ_CP021253.1,25501,1,"NZ_CP021253.1 Corynebacterium striatum strain KC-Na-01 plasmid pCs-Na-1, complete sequence",1.0,25501.0,0.5188816124857849,e6f1d363809cd8f70b143109fe87512b,rep_cluster_1173,000455__AF024666_00026,MOBF,NC_010813_00026,-,-,-,-,mobilizable,CP021253,0.0,Corynebacterium striatum,AD185,AM646,genus,Corynebacterium,genus,Corynebacterium,-,-,-,True,available,<100 kb
GCF_000009285.1,NC_005241.1,452156,1,"NC_005241.1 Cupriavidus necator H16 megaplasmid pHG1, complete sequence",1.0,452156.0,0.6230814143791081,46ee469569f342062983e66275964996,rep_cluster_120,000489__NC_005241_00146,"MOBH,MOBP","NC_005241_00387,NC_007974_00287",MPF_T,"NC_010529_00199,NC_006525_00023,NC_005241_00384",-,-,conjugative,CP037902,0.219531,Cupriavidus metallidurans,AE237,AN973,family,Burkholderiaceae,family,Burkholderiaceae,-,-,-,True,available,≥100 kb
GCF_000196015.1,NC_007974.2,2580084,8,"NC_007974.2 Cupriavidus metallidurans CH34 megaplasmid, complete sequence",1.0,2580084.0,0.6359940219000622,9b1c1ef2776a79c4fa01f3a8fa0ab8f4,"rep_cluster_104,rep_cluster_1581,rep_cluster_80","000285__NC_007974_02015,000957__NC_007974_01423,002282__NC_007974_01168","MOBP,MOBP","NC_007974_00287,NC_007949_00237",-,-,-,-,mobilizable,KU356987,0.210897,Variovorax paradoxus,AA919,AJ378,phylum,Pseudomonadota,phylum,Pseudomonadota,-,-,-,True,available,≥100 kb
GCF_000219215.1,NC_015727.1,1499175,3,"NC_015727.1 Cupriavidus necator N-1 plasmid pBB1, complete sequence",1.0,1499175.0,0.6138549535577901,171f03f3eba64dcbe244ada9886cad2c,rep_cluster_2238,CP017058_00081,MOBP,NC_015727_01411,MPF_T,"NC_015727_00490,NC_022344_00330,NC_015727_00494,NC_015727_00501",-,-,conjugative,CP029730,0.23011,Citrobacter sp. CRE-46,AA626,AI880,phylum,Pseudomonadota,phylum,Pseudomonadota,-,-,-,True,available,≥100 kb
GCF_000219215.1,NC_015724.1,424140,2,"NC_015724.1 Cupriavidus necator N-1 plasmid pBB2, complete sequence",1.0,424140.0,0.6285542509548734,1c0a628955135f55bcdf2c3132dea464,-,-,-,-,MPF_T,"NC_015724_00405,NC_015724_00396,NC_015724_00401",-,-,non-mobilizable,CP017756,0.295981,Cupriavidus malaysiensis,AB286,AK002,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_000252445.1,NC_017805.1,432699,1,"NC_017805.1 Deinococcus gobiensis I-0 plasmid P1, complete sequence",1.0,432699.0,0.6980873496064229,a5abbe3a58e6c4f7e9eb8d76bfaff9d2,-,-,-,-,-,-,-,-,non-mobilizable,NC_015169,0.243761,Deinococcus proteolyticus MRP,AG050,AQ065,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_001277275.1,NZ_CP012254.1,110093,1,"NZ_CP012254.1 Cronobacter sakazakii strain NCTC 8155 plasmid pCS1, complete sequence",1.0,110093.0,0.5071076271879229,f709bf5fdcd1940a37012a8e808b0f6c,rep_cluster_763,002242__CP012254,-,-,-,-,-,-,non-mobilizable,CP012254,0.0,Cronobacter sakazakii,AA756,AJ094,genus,Cronobacter,genus,Cronobacter,-,-,-,True,available,≥100 kb
GCF_002011925.2,NZ_CP017759.1,426602,2,"NZ_CP017759.1 Cupriavidus necator strain NH9 plasmid pENH92, complete sequence",1.0,426602.0,0.6179366247696917,8dad5f54cb73f98d2c89b5425e2cea06,-,-,-,-,MPF_F,NC_006525_00013,-,-,non-mobilizable,NC_006466,0.263022,Cupriavidus metallidurans CH34,AE236,AN972,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_002071765.2,NZ_CP078111.1,100741,1,"NZ_CP078111.1 Cronobacter sakazakii strain MOD1-H322 plasmid pH322_1, complete sequence",1.0,100741.0,0.502427015812827,4e1af7d5681427dfb66ff9161f09f95c,rep_cluster_763,002242__CP012254,-,-,-,-,-,-,non-mobilizable,CP012254,0.017359,Cronobacter sakazakii,AA756,AJ094,genus,Cronobacter,genus,Cronobacter,-,-,-,True,available,≥100 kb
GCF_003234255.2,NZ_CP126255.1,545759,39,"NZ_CP126255.1 Curtobacterium sp. MCSS17_016 plasmid pS16, complete sequence",1.0,545759.0,0.6740172860181876,6249ac41a933131ce27b8e58830a0e79,-,-,-,-,-,-,-,-,non-mobilizable,CP013523,0.295981,Rhizobium phaseoli,AD890,AN565,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003234335.2,NZ_CP126264.1,142903,5,"NZ_CP126264.1 Curtobacterium sp. MCLR17_054 plasmid G54a, complete sequence",1.0,142903.0,0.6595242927020426,d4fd4ea49e5c0e85c95e1d578b157f31,-,-,-,-,-,-,-,-,non-mobilizable,CP045288,0.263022,Curtobacterium flaccumfaciens pv. flaccumfaciens,AA775,AJ120,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003234805.2,NZ_CP126274.1,607661,34,"NZ_CP126274.1 Curtobacterium sp. MCBD17_040 plasmid D40, complete sequence",1.0,607661.0,0.6713397766188713,d1013e0795c82be005f4408b87747479,-,-,-,-,-,-,-,-,non-mobilizable,CP023550,0.295981,Rhodobacter sp. CZR27,AG109,AQ127,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003345215.1,NZ_CP031159.1,311711,1,"NZ_CP031159.1 Deinococcus wulumuqiensis strain NEB 479 plasmid pDrdA, complete sequence",1.0,311711.0,0.66368206447639,c430f122c6382e4ec721b1e7b83dc5bc,-,-,-,-,-,-,-,-,non-mobilizable,CP031159,0.0,Deinococcus wulumuqiensis,AF637,AP617,genus,Deinococcus,genus,Deinococcus,-,-,-,True,available,≥100 kb
GCF_003345215.1,NZ_CP031163.1,668667,1,"NZ_CP031163.1 Deinococcus wulumuqiensis strain NEB 479 plasmid pDrdI, complete sequence",1.0,668667.0,0.6200754635715535,04b9498055e8cfa16b1bb8fd165ce7a6,-,-,-,-,-,-,-,-,non-mobilizable,CP031159,0.178173,Deinococcus wulumuqiensis,AF637,AP617,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003402535.2,NZ_AP025172.1,1635938,3,"NZ_AP025172.1 Cupriavidus sp. P-10 plasmid pMTS1, complete sequence",1.0,1635938.0,0.6202631151058292,63a2758d6be66610e260c5ffda5f52be,-,-,-,-,-,-,-,-,non-mobilizable,CP017753,0.263022,Cupriavidus sp. USMAHM13,AB287,AK003,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_003402535.2,NZ_AP025173.1,426976,1,"NZ_AP025173.1 Cupriavidus sp. P-10 plasmid pMTS2, complete sequence",1.0,426976.0,0.6099148429888331,5e5f7dd698a830fb0e2feefc3ad26b4b,-,-,MOBP,NC_007949_00237,MPF_F,NC_006525_00013,-,-,conjugative,CP022993,0.243761,Paraburkholderia aromaticivorans,AE094,AN805,phylum,Pseudomonadota,phylum,Pseudomonadota,-,-,-,True,available,≥100 kb
GCF_003444775.1,NZ_CP021084.1,311736,5,"NZ_CP021084.1 Deinococcus ficus strain CC-FR2-10 plasmid pDFI3, complete sequence",1.0,311736.0,0.6778780763209895,1c0b4d0164de76c3ea8fd7c6d9c5d74a,-,-,-,-,-,-,-,-,non-mobilizable,CP021084,0.0,Deinococcus ficus,AG616,AQ664,genus,Deinococcus,genus,Deinococcus,-,-,-,True,available,≥100 kb
GCF_003516125.1,NZ_CP027108.1,51588,1,"NZ_CP027108.1 Cronobacter sakazakii strain CS-931 plasmid pCsaCS931a, complete sequence",1.0,51588.0,0.4772233852833992,765f46f27b5e74c2ad8ac5610ad4633f,rep_cluster_763,002242__CP012254,-,-,-,-,-,-,non-mobilizable,CP012254,0.0631684,Cronobacter sakazakii,AA756,AJ094,genus,Cronobacter,genus,Cronobacter,-,-,-,True,available,<100 kb
GCF_003583865.2,NZ_CP182822.1,476739,2,"NZ_CP182822.1 Deinococcus sp. RM plasmid unnamed1, complete sequence",1.0,476739.0,0.6961482068804944,916d09be70c7b2bff5d310bc4d4ae193,-,-,-,-,-,-,-,-,non-mobilizable,AP021850,0.0430292,Deinococcus grandis,AD771,AN426,genus,Deinococcus,genus,Deinococcus,-,-,-,True,available,≥100 kb
GCF_003583865.2,NZ_CP182823.1,334266,6,"NZ_CP182823.1 Deinococcus sp. RM plasmid unnamed2, complete sequence",1.0,334266.0,0.6591367354143107,c2909beb89b9027287bc1ee7989b77ea,-,-,-,-,-,-,-,-,non-mobilizable,AP021851,0.136948,Deinococcus grandis,AD770,AN425,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_004768545.1,NZ_CP038636.1,1192287,2,"NZ_CP038636.1 Cupriavidus oxalaticus strain X32 plasmid unnamed1, complete sequence",1.0,1192287.0,0.6264951307864634,02cbace9cbeaa7803e01c077212c6f4f,-,-,"MOBP,MOBP","NC_003296_00524,NC_010553_00087",-,-,-,-,mobilizable,CP021919,0.295981,Sagittula sp. P11,AG742,AQ798,genus,Burkholderia,genus,Burkholderia,-,-,-,True,available,≥100 kb
GCF_004768545.1,NZ_CP038639.1,402635,2,"NZ_CP038639.1 Cupriavidus oxalaticus strain X32 plasmid unnamed4, complete sequence",1.0,402635.0,0.6017733182659233,37c71b4ab2ff367aa69e7ece281cd2b8,-,-,MOBH,NC_005241_00387,MPF_T,"NC_010529_00199,NC_005241_00384,NC_006525_00023",-,-,conjugative,CP044066,0.263022,Cupriavidus pauculus,AF584,AP557,-,-,-,-,-,-,-,True,available,≥100 kb
GCF_004798725.1,NZ_CP039289.1,452139,1,"NZ_CP039289.1 Cupriavidus necator H16 plasmid pHG1, complete sequence",1.0,452139.0,0.6230760894326745,5df460751a5188a5ba3be73b8d34f9b7,rep_cluster_120,000489__NC_005241_00146,"MOBH,MOBP","NC_005241_00387,NC_007974_00287",MPF_T,"NC_010529_00199,NC_006525_00023,NC_005241_00384",-,-,conjugative,CP037902,0.219531,Cupriavidus metallidurans,AE237,AN973,family,Burkholderiaceae,family,Burkholderiaceae,-,-,-,True,available,≥100 kb
GCF_008271425.1,NZ_CP043441.1,2786414,6,"NZ_CP043441.1 Cupriavidus campinensis strain MJ1 plasmid unnamed1, complete sequence",1.0,2786414.0,0.6622156650088609,bf540d732e88927b7cd72b56bd5a0049,-,-,MOBP,NC_007949_00237,-,-,-,-,mobilizable,NC_006466,0.191731,Cupriavidus metallidurans CH34,AE236,AN972,phylum,Pseudomonadota,phylum,Pseudomonadota,-,-,-,True,available,≥100 kb
GCF_008801925.2,NZ_CP062805.1,425364,1,"NZ_CP062805.1 Cupriavidus basilensis strain DSM 11853 plasmid pRK1-1, complete sequence",1.0,425364.0,0.6099176234942308,7df4f6b5388697db78e2b5e2fcadabbb,-,-,MOBP,NC_007949_00237,MPF_F,NC_006525_00013,-,-,conjugative,CP022993,0.243761,Paraburkholderia aromaticivorans,AE094,AN805,phylum,Pseudomonadota,phylum,Pseudomonadota,-,-,-,True,available,≥100 kb
GCF_008807855.1,NZ_CP032520.1,568815,1,"NZ_CP032520.1 Cupriavidus oxalaticus strain T2 plasmid unnamed1, complete sequence",1.0,568815.0,0.61599113947417,140cfd79afb690dce5c560d86864d000,-,-,"MOBH,MOBP","NC_005241_00387,NC_007949_00237",MPF_T,"NC_010529_00199,NC_006525_00023,NC_005241_00384,NC_010529_00197",-,-,conjugative,NC_006466,0.11478,Cupriavidus metallidurans CH34,AE236,AN972,phylum,Pseudomonadota,phylum,Pseudomonadota,-,-,-,True,available,≥100 kb
GCF_009730455.1,NZ_CP046333.1,2586495,8,NZ_CP046333.1 Cupriavidus metallidurans strain FDAARGOS_675 plasmid unnamed3,1.0,2586495.0,0.6359973632270698,08832d259d2aa8edfd15902213dc62be,"rep_cluster_104,rep_cluster_1581,rep_cluster_80","000285__NC_007974_02015,000957__NC_007974_01423,002282__NC_007974_01168","MOBP,MOBP","NC_007974_00287,NC_007949_00237",-,-,-,-,mobilizable,KU356987,0.210897,Variovorax paradoxus,AA919,AJ378,phylum,Pseudomonadota,phylum,Pseudomonadota,-,-,-,True,available,≥100 kb
GCF_011067105.1,NZ_CP049358.1,323544,1,"NZ_CP049358.1 Deinococcus wulumuqiensis R12 plasmid unnamed1, complete sequence",1.0,323544.0,0.6652572756719334,3df85627709a3a866fff85eb0990cf93,-,-,-,-,-,-,-,-,non-mobilizable,CP031159,0.0217093,Deinococcus wulumuqiensis,AF637,AP617,genus,Deinococcus,genus,Deinococcus,-,-,-,True,available,≥100 kb
GCF_013347325.1,NZ_CP054625.1,33330,1,"NZ_CP054625.1 Cupriavidus gilardii strain FDAARGOS_639 plasmid unnamed1, complete sequence",1.0,33330.0,0.6872787278727873,aa5dca84d899126afde83e65da527e17,-,-,-,-,-,-,-,-,non-mobilizable,CP022211,0.295981,Burkholderia gladioli pv. gladioli,AC077,AL114,-,-,-,-,-,-,-,True,available,<100 kb
GCF_016127575.1,NZ_CP066020.1,453477,1,"NZ_CP066020.1 Cupriavidus necator strain FDAARGOS_1030 plasmid unnamed, complete sequence",1.0,453477.0,0.6229930073631077,e20f33e8a8f1504a116ec0b0fc0fa2d5,rep_cluster_120,000489__NC_005241_00146,"MOBH,MOBP","NC_005241_00387,NC_007974_00287",MPF_T,"NC_010529_00199,NC_006525_00023,NC_005241_00384",-,-,conjugative,CP037902,0.219531,Cupriavidus metallidurans,AE237,AN973,family,Burkholderiaceae,family,Burkholderiaceae,-,-,-,True,available,≥100 kb
