Replicon_Acc,Length,Total_tRNA,log10_size,has_tRNA,plot_eligible,size_bin
NZ_CP184253.1,535698,0,5.728920024960529,False,True,"(5.621, 5.759]"
NZ_CP191412.1,417792,0,5.620960119729692,False,True,"(5.621, 5.759]"
NZ_CP191413.1,114485,0,5.058748588475257,False,True,"(4.931, 5.069]"
NZ_CP191414.1,112916,0,5.052755485054968,False,True,"(4.931, 5.069]"
NZ_CP191417.1,112918,0,5.0527631773330475,False,True,"(4.931, 5.069]"
NZ_CP191418.1,417796,0,5.620964277706895,False,True,"(5.621, 5.759]"
NZ_CP191419.1,114488,0,5.058759968711755,False,True,"(4.931, 5.069]"
NZ_CP191421.1,270123,0,5.431561564371893,False,True,"(5.345, 5.483]"
NZ_CP191423.1,412439,0,5.6153597251953045,False,True,"(5.483, 5.621]"
NZ_CP191424.1,255140,0,5.406778551190974,False,True,"(5.345, 5.483]"
NZ_CP191427.1,412442,0,5.6153628841562835,False,True,"(5.483, 5.621]"
NZ_CP191428.1,255133,0,5.406766635759927,False,True,"(5.345, 5.483]"
NZ_CP191431.1,255143,0,5.406783657704206,False,True,"(5.345, 5.483]"
NZ_CP191432.1,412444,0,5.615364990117504,False,True,"(5.483, 5.621]"
NZ_CP191433.1,270123,0,5.431561564371893,False,True,"(5.345, 5.483]"
NZ_CP191436.1,255141,0,5.406780253368723,False,True,"(5.345, 5.483]"
NZ_CP191437.1,270128,0,5.431569603125767,False,True,"(5.345, 5.483]"
NZ_CP191438.1,412445,0,5.615366043094284,False,True,"(5.483, 5.621]"
NZ_LR882036.1,64315,0,4.808312273973992,False,True,"(4.793, 4.931]"
NC_013792.1,285222,0,5.455183020864646,False,True,"(5.345, 5.483]"
NC_013793.1,105029,2,5.021309230508503,True,True,"(4.931, 5.069]"
NC_001880.1,39456,0,4.596113054915637,False,True,"(4.517, 4.655]"
NC_006842.1,45849,0,4.661329867831165,False,True,"(4.655, 4.793]"
NC_011986.1,78730,0,4.896140251442019,False,True,"(4.793, 4.931]"
NC_011991.1,130435,0,5.115394142525603,False,True,"(5.069, 5.207]"
NC_011984.1,211620,0,5.325556710051133,False,True,"(5.207, 5.345]"
NC_011981.1,631775,0,5.800562436420565,False,True,"(5.759, 5.897]"
NC_011982.1,258824,0,5.413004544733527,False,True,"(5.345, 5.483]"
NC_013164.1,115566,0,5.0628300816253144,False,True,"(4.931, 5.069]"
NC_013206.1,91726,0,4.962492455147141,False,True,"(4.931, 5.069]"
NC_013207.1,87298,0,4.941004294118932,False,True,"(4.931, 5.069]"
NC_013208.1,7907,0,3.8980117387975017,False,True,"(3.828, 3.966]"
NC_013386.1,27830,0,4.444513206334043,False,True,"(4.379, 4.517]"
NC_013852.1,102242,0,5.009629336319688,False,True,"(4.931, 5.069]"
NC_013862.1,39929,0,4.601288433662402,False,True,"(4.517, 4.655]"
NC_014213.1,347854,0,5.541397001708156,False,True,"(5.483, 5.621]"
NC_014214.1,124421,0,5.09489368754464,False,True,"(5.069, 5.207]"
NC_014908.1,119718,0,5.078159452937457,False,True,"(5.069, 5.207]"
NC_014911.1,78982,0,4.897528126842491,False,True,"(4.793, 4.931]"
NC_011316.1,4327,0,3.6361868951987244,False,True,"(3.552, 3.69]"
NC_011315.1,5360,0,3.72916478969277,False,True,"(3.69, 3.828]"
NC_011314.1,30807,0,4.488649408577202,False,True,"(4.379, 4.517]"
NC_011311.1,83540,0,4.921894470929102,False,True,"(4.793, 4.931]"
NC_015423.1,75488,0,4.877877919205502,False,True,"(4.793, 4.931]"
NC_018680.1,45406,0,4.657113244811274,False,True,"(4.655, 4.793]"
NC_019394.1,303282,0,5.481846635392593,False,True,"(5.345, 5.483]"
NC_019428.1,80384,0,4.905169613385064,False,True,"(4.793, 4.931]"
NC_019429.1,56037,0,4.748474876822147,False,True,"(4.655, 4.793]"
NC_019440.1,20025,0,4.301572524756275,False,True,"(4.241, 4.379]"
NC_019739.1,146045,0,5.164486693048149,False,True,"(5.069, 5.207]"
NC_019760.1,93032,0,4.968632357511082,False,True,"(4.931, 5.069]"
NC_019740.1,92471,0,4.96600555420209,False,True,"(4.931, 5.069]"
NC_019761.1,50464,0,4.702981671648809,False,True,"(4.655, 4.793]"
NC_019741.1,38468,0,4.585099607374064,False,True,"(4.517, 4.655]"
NC_019742.1,28816,0,4.459633695475458,False,True,"(4.379, 4.517]"
NC_019762.1,25982,0,4.414672578435721,False,True,"(4.379, 4.517]"
NC_019743.1,20803,0,4.318125969073185,False,True,"(4.241, 4.379]"
NC_019772.1,219925,0,5.34227460064282,False,True,"(5.207, 5.345]"
NC_020157.1,177682,0,5.249643434014502,False,True,"(5.207, 5.345]"
NC_019773.1,128780,0,5.109848420756105,False,True,"(5.069, 5.207]"
NC_019774.1,97606,0,4.9894765152773415,False,True,"(4.931, 5.069]"
NC_020056.1,20633,0,4.314562378177839,False,True,"(4.241, 4.379]"
NC_019775.1,22823,0,4.35837273025802,False,True,"(4.241, 4.379]"
NC_023497.1,33499,0,4.525031842828963,False,True,"(4.517, 4.655]"
NC_021718.1,303282,0,5.481846635392593,False,True,"(5.345, 5.483]"
NZ_CP008954.1,92539,0,4.966324802092466,False,True,"(4.931, 5.069]"
NZ_CP010428.1,3045,0,3.4835872969688944,False,True,"(3.414, 3.552]"
NZ_CP011457.1,76597,0,4.884211760377255,False,True,"(4.793, 4.931]"
NZ_CP013927.1,252173,0,5.40169858509696,False,True,"(5.345, 5.483]"
NZ_CP013931.1,292506,0,5.466134778931587,False,True,"(5.345, 5.483]"
NZ_CP013929.1,287708,0,5.458951938037531,False,True,"(5.345, 5.483]"
NZ_CP012203.1,148934,0,5.172993853741411,False,True,"(5.069, 5.207]"
NZ_CP015006.1,534207,0,5.727709574515484,False,True,"(5.621, 5.759]"
NZ_CP015007.1,451547,0,5.654702961246009,False,True,"(5.621, 5.759]"
NZ_CP015008.1,142965,0,5.1552297286024915,False,True,"(5.069, 5.207]"
NZ_CP015009.1,138061,0,5.140071014734665,False,True,"(5.069, 5.207]"
NZ_CP015439.1,258230,14,5.41200669524106,True,True,"(5.345, 5.483]"
NZ_CP015440.1,65295,19,4.81487992621308,True,True,"(4.793, 4.931]"
NZ_CP015437.1,54976,1,4.7401731378151295,True,True,"(4.655, 4.793]"
NZ_CP018025.1,603655,11,5.780788802190889,True,True,"(5.759, 5.897]"
NZ_CP018028.1,610127,11,5.785420244286852,True,True,"(5.759, 5.897]"
NZ_CP018030.1,302350,0,5.48050997294196,False,True,"(5.345, 5.483]"
NZ_CP018172.1,166078,0,5.22031210619369,False,True,"(5.207, 5.345]"
NZ_CP021839.1,24836,0,4.395081651173945,False,True,"(4.379, 4.517]"
NZ_CP022541.1,372263,0,5.57084987292437,False,True,"(5.483, 5.621]"
NZ_CP022542.1,154467,0,5.188835711924655,False,True,"(5.069, 5.207]"
NZ_CP022543.1,81447,0,4.910875092236419,False,True,"(4.793, 4.931]"
NZ_CP024895.1,306129,0,5.485904472829637,False,True,"(5.483, 5.621]"
NZ_CP024896.1,66491,0,4.822762864628577,False,True,"(4.793, 4.931]"
NZ_CP018322.1,237311,1,5.375317869395511,True,True,"(5.345, 5.483]"
NZ_CP026266.1,367312,0,5.565035116879604,False,True,"(5.483, 5.621]"
NZ_CP026268.1,40564,0,4.608140774044056,False,True,"(4.517, 4.655]"
NZ_CP026267.1,53893,0,4.731532359643195,False,True,"(4.655, 4.793]"
NZ_CP028967.1,40559,0,4.608087238735641,False,True,"(4.517, 4.655]"
NZ_CP028969.1,367423,0,5.565166338851765,False,True,"(5.483, 5.621]"
NZ_CP028966.1,53893,0,4.731532359643195,False,True,"(4.655, 4.793]"
NZ_CP028970.1,365485,0,5.562869557625187,False,True,"(5.483, 5.621]"
NZ_CP028971.1,97029,0,4.986901555479249,False,True,"(4.931, 5.069]"
NZ_CP028972.1,64122,0,4.8070070597740875,False,True,"(4.793, 4.931]"
NZ_CP028973.1,31577,0,4.499370867111967,False,True,"(4.379, 4.517]"
NZ_CP029211.1,366221,0,5.563743244178207,False,True,"(5.483, 5.621]"
NZ_CP022191.1,497024,0,5.696377360193916,False,True,"(5.621, 5.759]"
NZ_CP022192.1,205291,2,5.312369910227806,True,True,"(5.207, 5.345]"
NZ_CP022193.1,182129,0,5.260379103055884,False,True,"(5.207, 5.345]"
NZ_CP022194.1,120216,0,5.0799622734011205,False,True,"(5.069, 5.207]"
NZ_CP022195.1,117530,0,5.070148736152306,False,True,"(5.069, 5.207]"
NZ_CP032914.1,77443,0,4.88898216839912,False,True,"(4.793, 4.931]"
NZ_CP032824.1,101431,0,5.006170707180601,False,True,"(4.931, 5.069]"
NZ_CP034238.1,285684,0,5.455885917994604,False,True,"(5.345, 5.483]"
NZ_CP034239.1,31858,0,4.5032185079300335,False,True,"(4.379, 4.517]"
NZ_CP029540.1,54370,3,4.7353593330017105,True,True,"(4.655, 4.793]"
NZ_CP042998.1,131698,0,5.119579179703173,False,True,"(5.069, 5.207]"
NZ_CP042999.1,23642,0,4.3736842129970155,False,True,"(4.241, 4.379]"
NZ_CP043858.1,237519,2,5.375698356129769,True,True,"(5.345, 5.483]"
NZ_CP045481.1,39949,0,4.601505912563215,False,True,"(4.517, 4.655]"
NZ_AP019696.1,4730,0,3.6748611407378116,False,True,"(3.552, 3.69]"
NZ_CP048631.1,159741,0,5.2034163988464375,False,True,"(5.069, 5.207]"
NZ_CP049242.1,82947,0,4.918800683223471,False,True,"(4.793, 4.931]"
NZ_CP049243.1,156789,0,5.195315590192312,False,True,"(5.069, 5.207]"
NZ_CP049244.1,1272887,3,6.104789851057655,True,True,"(6.034, 6.172]"
NZ_CP049245.1,216696,0,5.335850894734858,False,True,"(5.207, 5.345]"
NZ_CP051297.1,62804,0,4.797987304925187,False,True,"(4.793, 4.931]"
NZ_CP053838.1,140289,0,5.147023619520258,False,True,"(5.069, 5.207]"
NZ_CP053591.1,63637,0,4.803709697779136,False,True,"(4.793, 4.931]"
NZ_AP023050.1,82848,0,4.918282028754778,False,True,"(4.793, 4.931]"
NZ_CP060198.1,519487,0,5.7155746839453485,False,True,"(5.621, 5.759]"
NZ_CP060199.1,157689,0,5.197801399061805,False,True,"(5.069, 5.207]"
NZ_CP060200.1,107222,0,5.030283903811345,False,True,"(4.931, 5.069]"
NZ_CP060699.1,16106,0,4.206987694756409,False,True,"(4.103, 4.241]"
NZ_CP062113.1,560213,0,5.74835318260743,False,True,"(5.621, 5.759]"
NZ_CP062114.1,120900,0,5.082426300860772,False,True,"(5.069, 5.207]"
NZ_CP062115.1,170880,1,5.2326912353484625,True,True,"(5.207, 5.345]"
NZ_CP062116.1,74540,0,4.872389388417821,False,True,"(4.793, 4.931]"
NZ_CP062117.1,163970,0,5.214764396668039,False,True,"(5.207, 5.345]"
NZ_CP062118.1,52741,0,4.722148360011163,False,True,"(4.655, 4.793]"
NZ_CP062119.1,359029,0,5.555129529445477,False,True,"(5.483, 5.621]"
NZ_CP062120.1,197271,0,5.2950632460952445,False,True,"(5.207, 5.345]"
NZ_CP066340.1,90030,0,4.954387250144515,False,True,"(4.931, 5.069]"
NZ_CP067017.1,1526,0,3.1835545336188615,False,True,"(3.138, 3.276]"
NZ_CP044435.1,124242,0,5.094268433882549,False,True,"(5.069, 5.207]"
NZ_CP069527.1,1158,0,3.0637085593914173,False,True,"(2.999, 3.138]"
NZ_CP071183.1,47863,0,4.67999991622922,False,True,"(4.655, 4.793]"
NZ_CP058558.1,435827,27,5.639314131802356,True,True,"(5.621, 5.759]"
NZ_AP024564.1,175924,0,5.245325091058159,False,True,"(5.207, 5.345]"
NZ_CP059998.1,12080,0,4.082066934285113,False,True,"(3.966, 4.103]"
NZ_CP024973.1,89490,0,4.9517745080817255,False,True,"(4.931, 5.069]"
NZ_CP080570.1,8433,0,3.925982100327103,False,True,"(3.828, 3.966]"
NZ_CP080765.1,69011,1,4.83891832057127,True,True,"(4.793, 4.931]"
NZ_AP025274.1,323125,0,5.509370560438017,False,True,"(5.483, 5.621]"
NZ_CP091379.1,42237,0,4.62569306365182,False,True,"(4.517, 4.655]"
NZ_CP091380.1,150675,0,5.178041200139949,False,True,"(5.069, 5.207]"
NZ_CP080468.1,124737,0,5.0959952947967775,False,True,"(5.069, 5.207]"
NZ_CP083240.1,287647,0,5.45885984893256,False,True,"(5.345, 5.483]"
NZ_CP083241.1,232090,0,5.365656428528389,False,True,"(5.345, 5.483]"
NZ_CP083242.1,206419,0,5.314749669773886,False,True,"(5.207, 5.345]"
NZ_CP083243.1,83314,0,4.920717985943033,False,True,"(4.793, 4.931]"
NZ_CP083244.1,24181,0,4.383474257050051,False,True,"(4.379, 4.517]"
NZ_CP091520.2,17426,0,4.241197709698056,False,True,"(4.103, 4.241]"
NZ_CP094683.1,52093,1,4.716779368873068,True,True,"(4.655, 4.793]"
NZ_CP093363.1,42663,2,4.630051391142388,True,True,"(4.517, 4.655]"
NZ_CP093364.1,38616,0,4.586767285810636,False,True,"(4.517, 4.655]"
NZ_CP097637.1,32782,0,4.515635445954046,False,True,"(4.379, 4.517]"
NZ_CP097638.1,129637,0,5.112728972232735,False,True,"(5.069, 5.207]"
NZ_CP098773.1,80008,1,4.903133414268806,True,True,"(4.793, 4.931]"
NZ_AP025762.1,94338,3,4.974686664805899,True,True,"(4.931, 5.069]"
NZ_CP080773.1,214050,0,5.330515232170328,False,True,"(5.207, 5.345]"
NZ_CP080775.1,237342,0,5.3753745976957985,False,True,"(5.345, 5.483]"
NZ_CP080777.1,237486,0,5.375638012689486,False,True,"(5.345, 5.483]"
NZ_CP080779.1,248880,0,5.395989998100647,False,True,"(5.345, 5.483]"
NZ_CP080781.1,213214,0,5.328815717817605,False,True,"(5.207, 5.345]"
NZ_CP080783.1,211754,0,5.325831622835189,False,True,"(5.207, 5.345]"
NZ_CP080785.1,204229,0,5.310117410844606,False,True,"(5.207, 5.345]"
NZ_CP080787.1,190782,0,5.280537397257814,False,True,"(5.207, 5.345]"
NZ_CP081154.1,178736,0,5.252212034468297,False,True,"(5.207, 5.345]"
NZ_CP114191.1,577816,0,5.761789563495549,False,True,"(5.759, 5.897]"
NZ_CP114192.1,107222,0,5.030283903811345,False,True,"(4.931, 5.069]"
NZ_CP114193.1,93394,0,4.970318976330821,False,True,"(4.931, 5.069]"
NZ_CP099557.1,161992,0,5.209493567371985,False,True,"(5.207, 5.345]"
NZ_CP104065.1,148985,1,5.173142545290412,True,True,"(5.069, 5.207]"
NZ_CP104066.1,99745,0,4.998891134666213,False,True,"(4.931, 5.069]"
NZ_CP104068.1,204939,0,5.311624612735435,False,True,"(5.207, 5.345]"
NZ_CP104069.1,68553,1,4.83602646503271,True,True,"(4.793, 4.931]"
NZ_CP104070.1,39760,0,4.599446375725275,False,True,"(4.517, 4.655]"
NZ_CP113521.1,20172,0,4.304748959487096,False,True,"(4.241, 4.379]"
NZ_CP116888.1,721710,32,5.858362722915524,True,True,"(5.759, 5.897]"
NZ_CP066785.1,137038,0,5.136841011696347,False,True,"(5.069, 5.207]"
NZ_CP117836.1,157838,0,5.198211569238136,False,True,"(5.069, 5.207]"
NZ_AP017987.1,519431,0,5.7155278650606824,False,True,"(5.621, 5.759]"
NZ_AP017988.1,300871,0,5.478380329491727,False,True,"(5.345, 5.483]"
NZ_AP017989.1,187806,0,5.273709462931512,False,True,"(5.207, 5.345]"
NZ_AP017990.1,80166,0,4.903990214378648,False,True,"(4.793, 4.931]"
NZ_CP104991.1,806102,3,5.906389998671608,True,True,"(5.897, 6.034]"
NZ_CP104990.1,776996,1,5.890418783044931,True,True,"(5.759, 5.897]"
NZ_CP136595.1,37931,0,4.578994292445924,False,True,"(4.517, 4.655]"
NZ_CP170201.1,3537,0,3.5486350598147514,False,True,"(3.414, 3.552]"
NZ_CP170202.1,217585,0,5.337628952415064,False,True,"(5.207, 5.345]"
NZ_CP108429.1,39724,0,4.599052973218668,False,True,"(4.517, 4.655]"
NZ_CP109443.1,40608,0,4.608611600414611,False,True,"(4.517, 4.655]"
NZ_CP144225.1,37136,0,4.5697951231118425,False,True,"(4.517, 4.655]"
NZ_CP147979.1,336015,0,5.526358665103599,False,True,"(5.483, 5.621]"
NZ_CP147980.1,200723,0,5.302597139307497,False,True,"(5.207, 5.345]"
NZ_CP147981.1,77913,0,4.8916099269566145,False,True,"(4.793, 4.931]"
NZ_CP154652.1,205323,2,5.312437601166006,True,True,"(5.207, 5.345]"
NZ_CP154653.1,329796,0,5.518245383908675,False,True,"(5.483, 5.621]"
NZ_CP154654.1,793453,0,5.899521206522269,False,True,"(5.897, 6.034]"
NZ_CP154655.1,84479,0,4.926748764362887,False,True,"(4.793, 4.931]"
NZ_CP136413.1,3359,0,3.526210003841664,False,True,"(3.414, 3.552]"
NZ_CP123386.1,438649,0,5.642117143622823,False,True,"(5.621, 5.759]"
NZ_CP123387.1,322786,0,5.508914690069242,False,True,"(5.483, 5.621]"
NZ_CP123388.1,255257,0,5.406977660728345,False,True,"(5.345, 5.483]"
NZ_CP123389.1,231956,0,5.365405610884481,False,True,"(5.345, 5.483]"
NZ_CP123390.1,176849,0,5.247602608421566,False,True,"(5.207, 5.345]"
NZ_CP162550.1,264190,0,5.421916374871954,False,True,"(5.345, 5.483]"
NZ_CP162941.1,30081,1,4.478292269661063,True,True,"(4.379, 4.517]"
NZ_CP162942.1,11548,0,4.062506775208683,False,True,"(3.966, 4.103]"
NZ_CP162944.1,30081,1,4.478292269661063,True,True,"(4.379, 4.517]"
NZ_CP162945.1,11548,0,4.062506775208683,False,True,"(3.966, 4.103]"
NZ_CP166851.1,185872,0,5.269213972013077,False,True,"(5.207, 5.345]"
NZ_CP168062.1,80008,1,4.903133414268806,True,True,"(4.793, 4.931]"
NZ_CP171107.1,18804,0,4.2742502425162145,False,True,"(4.241, 4.379]"
NZ_CP171226.1,296285,5,5.471709665040199,True,True,"(5.345, 5.483]"
NZ_CP171227.1,89626,1,4.952434014333419,True,True,"(4.931, 5.069]"
NZ_CP171228.1,39200,0,4.593286067020458,False,True,"(4.517, 4.655]"
NZ_CP171229.1,4839,0,3.684755622108624,False,True,"(3.552, 3.69]"
NZ_CP171995.1,697018,0,5.843243993592608,False,True,"(5.759, 5.897]"
NZ_CP126239.1,281306,0,5.449178995368549,False,True,"(5.345, 5.483]"
NZ_CP126240.1,40364,0,4.605994197501671,False,True,"(4.517, 4.655]"
NZ_CP123586.1,184395,0,5.265749140677211,False,True,"(5.207, 5.345]"
NZ_CP123587.1,126909,0,5.103492422029607,False,True,"(5.069, 5.207]"
NZ_CP123585.1,254968,1,5.40648567731439,True,True,"(5.345, 5.483]"
NZ_CP123588.1,77523,0,4.8894305707794965,False,True,"(4.793, 4.931]"
NZ_CP175540.1,69014,1,4.838937199519951,True,True,"(4.793, 4.931]"
NZ_CP152074.1,4882,0,3.6885977750811696,False,True,"(3.552, 3.69]"
NZ_CP177235.1,24956,0,4.3971749769583255,False,True,"(4.379, 4.517]"
NZ_CP177236.1,5152,0,3.711975854351756,False,True,"(3.69, 3.828]"
NZ_CP178455.1,171375,0,5.233947467797569,False,True,"(5.207, 5.345]"
NZ_CP178456.1,49182,0,4.691806185470264,False,True,"(4.655, 4.793]"
NZ_CP178457.1,41635,24,4.619458568994316,True,True,"(4.517, 4.655]"
NZ_CP178458.1,38546,0,4.585979317067655,False,True,"(4.517, 4.655]"
NZ_CP178459.1,28111,0,4.448876295154121,False,True,"(4.379, 4.517]"
NZ_CP178460.1,20364,0,4.3088630883653005,False,True,"(4.241, 4.379]"
NZ_CP178461.1,8765,0,3.9427519204298136,False,True,"(3.828, 3.966]"
NZ_CP178462.1,4690,0,3.6711728427150834,False,True,"(3.552, 3.69]"
NZ_CP175955.1,14073,0,4.148386687666821,False,True,"(4.103, 4.241]"
NZ_CP182895.1,170477,0,5.2316657941972915,False,True,"(5.207, 5.345]"
NZ_CP183210.1,249248,1,5.396631682159426,True,True,"(5.345, 5.483]"
NZ_CP183818.1,408621,0,5.611320682290952,False,True,"(5.483, 5.621]"
NZ_CP183819.1,186613,0,5.270941894670973,False,True,"(5.207, 5.345]"
NZ_CP183821.1,53728,23,4.730200674457954,True,True,"(4.655, 4.793]"
NZ_CP183822.1,40340,0,4.605735893876747,False,True,"(4.517, 4.655]"
NZ_CP183820.1,107320,0,5.0306806639999015,False,True,"(4.931, 5.069]"
NZ_CP183823.1,5584,0,3.7469454096151047,False,True,"(3.69, 3.828]"
NZ_CP183474.1,407634,0,5.610270400546765,False,True,"(5.483, 5.621]"
NZ_CP183475.1,186613,0,5.270941894670973,False,True,"(5.207, 5.345]"
NZ_CP183477.1,53727,23,4.730192591176918,True,True,"(4.655, 4.793]"
NZ_CP183478.1,14581,0,4.163787309962003,False,True,"(4.103, 4.241]"
NZ_CP183476.1,103668,0,5.0156447200523715,False,True,"(4.931, 5.069]"
NZ_CP184265.1,151575,0,5.180627576907004,False,True,"(5.069, 5.207]"
NZ_CP184266.1,35719,0,4.552899291746152,False,True,"(4.517, 4.655]"
NZ_CP186035.1,93763,0,4.972031494392896,False,True,"(4.931, 5.069]"
NZ_CP186036.1,88763,0,4.948231972034826,False,True,"(4.931, 5.069]"
NZ_CP186037.1,32496,0,4.511829906060732,False,True,"(4.379, 4.517]"
NZ_CP186038.1,177664,0,5.249599435766704,False,True,"(5.207, 5.345]"
NZ_CP186039.1,219917,0,5.342258802443213,False,True,"(5.207, 5.345]"
NZ_CP186040.1,55395,18,4.74347056670666,True,True,"(4.655, 4.793]"
NZ_CP186041.1,20592,0,4.313698529560312,False,True,"(4.241, 4.379]"
NZ_CP183835.1,75931,0,4.880419119509447,False,True,"(4.793, 4.931]"
NZ_LR136959.1,125985,0,5.100318840315799,False,True,"(5.069, 5.207]"
NZ_OX359236.1,145308,0,5.162289525242359,False,True,"(5.069, 5.207]"
NZ_OX359244.1,238632,0,5.377728681126331,False,True,"(5.345, 5.483]"
NZ_OX335041.1,145308,0,5.162289525242359,False,True,"(5.069, 5.207]"
NZ_OX359240.1,145308,0,5.162289525242359,False,True,"(5.069, 5.207]"
NZ_OX359238.1,203926,0,5.309472600651468,False,True,"(5.207, 5.345]"
NZ_OX359242.1,102855,1,5.012225408521056,True,True,"(4.931, 5.069]"
NZ_LR699116.1,92205,0,4.964754472176539,False,True,"(4.931, 5.069]"
NZ_LR699117.1,76909,0,4.885977164530043,False,True,"(4.793, 4.931]"
NZ_LR699118.1,20426,0,4.310183327571689,False,True,"(4.241, 4.379]"
NZ_OX341518.1,363670,0,5.560707476551462,False,True,"(5.483, 5.621]"
NZ_OX341520.1,24942,0,4.396931274889859,False,True,"(4.379, 4.517]"
NZ_OX341519.1,21575,0,4.333950804387247,False,True,"(4.241, 4.379]"
NC_013855.1,1455109,14,6.162895526878951,True,True,"(6.034, 6.172]"
NC_013856.1,723779,2,5.859605978169214,True,True,"(5.759, 5.897]"
NC_013857.1,681723,3,5.8336079464916075,True,True,"(5.759, 5.897]"
NC_013858.1,628837,6,5.79853808713931,True,True,"(5.759, 5.897]"
NC_013859.1,537299,9,5.730216032277449,True,True,"(5.621, 5.759]"
NC_013860.1,261596,0,5.417631099013052,False,True,"(5.345, 5.483]"
NC_007717.1,3972,0,3.5990092398233435,False,True,"(3.552, 3.69]"
NC_007718.1,4009,0,3.6030360562505215,False,True,"(3.552, 3.69]"
NC_007719.1,5104,0,3.707910665713106,False,True,"(3.69, 3.828]"
NC_007720.1,4316,0,3.635081436010873,False,True,"(3.552, 3.69]"
NC_006823.1,207355,0,5.316714512071528,False,True,"(5.207, 5.345]"
NC_006824.1,223670,0,5.349607737748074,False,True,"(5.345, 5.483]"
NC_014818.1,244260,0,5.387852352763043,False,True,"(5.345, 5.483]"
NC_014819.1,160346,0,5.205058130465923,False,True,"(5.069, 5.207]"
NC_008537.1,159538,0,5.202864143347603,False,True,"(5.069, 5.207]"
NC_008538.1,115507,0,5.062608304308284,False,True,"(4.931, 5.069]"
NC_008539.1,96488,0,4.984473304454229,False,True,"(4.931, 5.069]"
NC_017189.1,6758,0,3.8298181874388777,False,True,"(3.828, 3.966]"
NC_020273.1,8009,0,3.9035782936630543,False,True,"(3.828, 3.966]"
NC_016585.1,1040425,12,6.017210779155902,True,True,"(5.897, 6.034]"
NC_016586.1,750123,5,5.875132481846978,True,True,"(5.759, 5.897]"
NC_016623.1,648491,2,5.811903953161101,True,True,"(5.759, 5.897]"
NC_016587.1,645253,6,5.809730032402914,True,True,"(5.759, 5.897]"
NC_016624.1,478032,8,5.679456969746545,True,True,"(5.621, 5.759]"
NC_016588.1,295744,0,5.470915942502592,False,True,"(5.345, 5.483]"
NC_017193.1,1989,0,3.2986347831244354,False,True,"(3.276, 3.414]"
NC_009453.1,112992,0,5.053047695883003,False,True,"(4.931, 5.069]"
NC_018532.1,231551,0,5.364646660922848,False,True,"(5.345, 5.483]"
NC_020548.1,737589,0,5.867814431262868,False,True,"(5.759, 5.897]"
NZ_AP018444.1,181607,0,5.259132584288499,False,True,"(5.207, 5.345]"
NZ_AP018445.1,94802,0,4.9768174995722605,False,True,"(4.931, 5.069]"
NZ_CP007794.1,1901707,26,6.2791436050906695,True,True,"(6.172, 6.31]"
NZ_CP007795.1,933960,4,5.970328276496396,True,True,"(5.897, 6.034]"
NZ_CP007796.1,686487,0,5.836632317418773,False,True,"(5.759, 5.897]"
NZ_CP007797.1,641573,12,5.807246078783361,True,True,"(5.759, 5.897]"
NZ_CP007798.1,163159,1,5.212611034866356,True,True,"(5.207, 5.345]"
NZ_CP008847.1,181894,0,5.259818373555687,False,True,"(5.207, 5.345]"
NZ_CP008848.1,94732,0,4.976496706309675,False,True,"(4.931, 5.069]"
NZ_CP007617.1,94756,0,4.976606719266922,False,True,"(4.931, 5.069]"
NZ_CP013746.1,194226,0,5.288307366152412,False,True,"(5.207, 5.345]"
NZ_CP010416.1,10435,0,4.018492453401473,False,True,"(3.966, 4.103]"
NZ_CP010417.1,13852,0,4.141512482877423,False,True,"(4.103, 4.241]"
